field,value
long_name,"Corpay, Inc."
sector,Technology
industry,Software - Infrastructure
country,United States
exchange,NYQ
currency,USD
market_cap,26803561583.930878
week52_high,427.4599914550781
week52_low,252.83999633789062
employees,11800
fetched_utc,2026-09-13T06:37:14Z
