field,value
ticker,JD
price,27.0
market_equity,36463500000.0
nfo,38360000000.0
L,0.5126731574973104
lambda0,1.0520109150246137
market_value_of_debt,107105000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
