,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1981-06,3.602,4.665,1.489,9.756,8.196,17.952,PEP
1981-07,3.566,4.404,1.45,9.42,8.214,17.634,PEP
1981-08,3.564,4.064,1.174,8.802,8.145,16.947,PEP
1981-09,3.558,4.091,0.997,8.646,8.084,16.73,PEP
1981-10,3.162,4.322,1.662,9.146,7.943,17.089,PEP
1981-11,3.021,4.782,1.41,9.213,7.817,17.03,PEP
1981-12,3.126,4.931,1.327,9.384,7.677,17.061,PEP
1982-01,3.423,4.53,0.693,8.646,7.543,16.19,PEP
1982-02,3.525,4.519,0.885,8.929,7.386,16.315,PEP
1982-03,3.437,4.849,1.282,9.568,7.217,16.786,PEP
1982-04,3.495,4.928,1.437,9.86,7.094,16.953,PEP
1982-05,3.438,4.987,1.263,9.688,7.007,16.695,PEP
1982-06,3.614,4.717,0.999,9.33,6.937,16.267,PEP
1982-07,3.386,4.796,0.957,9.139,6.788,15.928,PEP
1982-08,3.141,5.215,0.957,9.313,6.64,15.953,PEP
1982-09,3.158,5.295,1.208,9.661,6.47,16.131,PEP
1982-10,3.137,5.214,1.668,10.019,6.375,16.393,PEP
1982-11,3.209,5.223,2.013,10.445,6.23,16.674,PEP
1982-12,3.581,4.912,2.506,10.999,6.066,17.066,PEP
1983-01,3.445,4.752,2.311,10.508,5.957,16.466,PEP
1983-02,3.705,4.606,2.097,10.408,5.845,16.253,PEP
1983-03,3.65,4.48,1.342,9.472,5.765,15.237,PEP
1983-04,3.354,4.38,1.128,8.862,5.702,14.564,PEP
1983-05,3.59,4.297,1.319,9.206,5.592,14.799,PEP
1983-06,3.746,4.228,1.351,9.325,5.432,14.756,PEP
1983-07,3.257,4.293,1.31,8.86,5.342,14.201,PEP
1983-08,3.279,4.302,1.117,8.698,5.274,13.972,PEP
1983-09,3.166,4.339,0.889,8.394,5.225,13.619,PEP
1983-10,3.158,4.33,1.048,8.536,5.159,13.695,PEP
1983-11,3.158,4.31,1.238,8.706,5.127,13.833,PEP
1983-12,3.192,4.278,1.269,8.739,5.104,13.843,PEP
1984-01,3.227,4.261,1.158,8.646,5.073,13.719,PEP
1984-02,3.151,4.332,0.968,8.451,5.043,13.494,PEP
1984-03,3.162,4.305,1.218,8.685,4.999,13.684,PEP
1984-04,3.201,4.292,1.347,8.84,4.925,13.764,PEP
1984-05,3.439,4.201,1.233,8.873,4.844,13.717,PEP
1984-06,3.464,4.213,1.194,8.871,4.79,13.661,PEP
1984-07,3.41,4.299,1.274,8.983,4.74,13.723,PEP
1984-08,3.615,4.348,1.343,9.306,4.7,14.005,PEP
1984-09,3.606,4.278,1.253,9.137,4.654,13.792,PEP
1984-10,3.433,4.066,1.001,8.5,4.612,13.112,PEP
1984-11,3.433,4.052,0.954,8.439,4.557,12.996,PEP
1984-12,3.272,4.103,0.843,8.218,4.512,12.73,PEP
1985-01,3.685,3.892,0.684,8.261,4.443,12.704,PEP
1985-02,3.774,3.875,1.146,8.795,4.407,13.202,PEP
1985-03,3.592,3.896,1.816,9.304,4.388,13.692,PEP
1985-04,3.598,3.863,1.751,9.212,4.355,13.567,PEP
1985-05,3.748,4.012,1.659,9.419,4.333,13.752,PEP
1985-06,3.863,4.041,1.162,9.066,4.304,13.37,PEP
1985-07,3.987,4.041,1.351,9.379,4.26,13.64,PEP
1985-08,3.802,4.03,1.298,9.13,4.218,13.348,PEP
1985-09,3.68,3.989,1.245,8.914,4.176,13.09,PEP
1985-10,3.669,3.918,1.286,8.873,4.157,13.03,PEP
1985-11,3.286,4.018,1.525,8.829,4.154,12.983,PEP
1985-12,3.361,3.997,1.791,9.149,4.152,13.301,PEP
1986-01,3.155,3.966,1.722,8.843,4.135,12.978,PEP
1986-02,3.087,4.016,1.628,8.731,4.054,12.785,PEP
1986-03,3.061,4.075,1.785,8.921,3.967,12.888,PEP
1986-04,3.196,3.974,1.835,9.005,3.895,12.9,PEP
1986-05,3.152,3.773,2.139,9.064,3.868,12.931,PEP
1986-06,3.101,3.783,1.755,8.639,3.871,12.51,PEP
1986-07,3.107,3.852,1.933,8.892,3.843,12.735,PEP
1986-08,2.948,4.031,1.324,8.303,3.831,12.134,PEP
1986-09,2.84,3.881,2.019,8.74,3.834,12.574,PEP
1986-10,2.808,3.95,1.675,8.433,3.806,12.238,PEP
1986-11,2.878,3.959,1.504,8.341,3.786,12.127,PEP
1986-12,2.895,4.049,1.045,7.989,3.77,11.759,PEP
1987-01,2.829,3.928,1.684,8.441,3.797,12.238,PEP
1987-02,2.857,3.837,1.779,8.473,3.847,12.32,PEP
1987-03,2.9,3.816,1.411,8.127,3.921,12.048,PEP
1987-04,2.724,3.809,1.382,7.915,3.983,11.898,PEP
1987-05,2.84,3.776,1.597,8.213,3.995,12.207,PEP
1987-06,2.764,3.857,1.547,8.168,3.985,12.153,PEP
1987-07,2.861,3.875,1.387,8.123,4.012,12.135,PEP
1987-08,2.824,3.963,1.168,7.955,4.045,11.999,PEP
1987-09,2.879,3.896,1.295,8.07,4.055,12.125,PEP
1987-10,3.068,4.25,1.398,8.716,4.074,12.79,PEP
1987-11,2.908,4.732,1.333,8.973,4.078,13.051,PEP
1987-12,2.614,4.84,1.172,8.626,4.075,12.701,PEP
1988-01,2.59,4.879,1.059,8.528,4.05,12.578,PEP
1988-02,2.526,4.901,1.05,8.477,4.046,12.523,PEP
1988-03,2.632,4.895,1.06,8.587,4.048,12.635,PEP
1988-04,2.629,4.91,0.892,8.431,4.051,12.481,PEP
1988-05,2.864,4.854,0.953,8.671,4.054,12.725,PEP
1988-06,2.868,5.002,0.874,8.744,4.064,12.808,PEP
1988-07,2.709,5.061,0.885,8.655,4.08,12.735,PEP
1988-08,2.97,4.974,0.812,8.756,4.076,12.833,PEP
1988-09,2.959,4.991,1.094,9.044,4.092,13.136,PEP
1988-10,2.977,5.051,1.127,9.155,4.102,13.257,PEP
1988-11,3.103,4.943,1.001,9.047,4.106,13.153,PEP
1988-12,3.183,4.909,0.957,9.049,4.123,13.172,PEP
1989-01,3.347,4.918,0.926,9.191,4.145,13.337,PEP
1989-02,3.408,4.885,0.928,9.221,4.161,13.382,PEP
1989-03,3.419,4.784,1.252,9.455,4.175,13.629,PEP
1989-04,3.3,4.82,1.267,9.387,4.187,13.574,PEP
1989-05,3.278,4.905,1.711,9.894,4.206,14.099,PEP
1989-06,3.245,4.977,1.276,9.498,4.191,13.689,PEP
1989-07,3.241,5.018,1.646,9.905,4.175,14.08,PEP
1989-08,3.32,5.083,1.649,10.052,4.153,14.204,PEP
1989-09,3.389,5.047,1.476,9.912,4.123,14.034,PEP
1989-10,3.31,5.075,1.641,10.026,4.131,14.157,PEP
1989-11,3.274,5.044,1.351,9.669,4.14,13.809,PEP
1989-12,3.315,5.054,1.234,9.603,4.135,13.739,PEP
1990-01,3.22,4.991,1.034,9.245,4.173,13.418,PEP
1990-02,3.131,4.899,1.037,9.067,4.172,13.239,PEP
1990-03,3.271,4.831,1.126,9.228,4.163,13.391,PEP
1990-04,3.247,4.775,1.559,9.581,4.117,13.697,PEP
1990-05,3.101,4.837,1.397,9.335,4.082,13.417,PEP
1990-06,3.046,4.813,1.67,9.529,4.097,13.627,PEP
1990-07,2.959,4.789,1.06,8.808,4.1,12.907,PEP
1990-08,2.752,4.837,1.355,8.944,4.149,13.093,PEP
1990-09,2.628,4.833,1.259,8.72,4.179,12.899,PEP
1990-10,2.488,4.381,1.455,8.324,4.176,12.5,PEP
1990-11,2.555,3.855,1.109,7.519,4.159,11.679,PEP
1990-12,2.313,3.915,1.016,7.244,4.129,11.373,PEP
1991-01,2.247,3.944,0.776,6.967,4.076,11.043,PEP
1991-02,2.302,4.161,1.494,7.957,4.029,11.986,PEP
1991-03,2.45,4.146,1.492,8.088,3.976,12.063,PEP
1991-04,2.446,4.136,1.781,8.363,3.952,12.315,PEP
1991-05,2.475,4.059,1.648,8.182,3.933,12.115,PEP
1991-06,2.536,3.978,1.496,8.01,3.889,11.899,PEP
1991-07,2.578,3.958,1.515,8.051,3.844,11.895,PEP
1991-08,2.471,3.965,1.127,7.563,3.769,11.332,PEP
1991-09,2.502,3.962,1.626,8.09,3.712,11.802,PEP
1991-10,2.32,4.005,1.303,7.628,3.65,11.279,PEP
1991-11,2.356,3.959,1.927,8.242,3.63,11.873,PEP
1991-12,2.6,3.878,1.627,8.105,3.611,11.715,PEP
1992-01,2.527,4.094,1.652,8.273,3.552,11.825,PEP
1992-02,2.57,4.088,1.441,8.099,3.545,11.644,PEP
1992-03,2.528,4.103,1.87,8.501,3.55,12.051,PEP
1992-04,2.548,4.064,1.856,8.468,3.527,11.995,PEP
1992-05,2.437,4.073,1.451,7.961,3.493,11.455,PEP
1992-06,2.305,4.054,1.166,7.525,3.477,11.002,PEP
1992-07,2.25,4.056,1.08,7.386,3.461,10.847,PEP
1992-08,2.061,4.058,1.265,7.384,3.44,10.823,PEP
1992-09,2.097,4.041,1.003,7.141,3.407,10.549,PEP
1992-10,2.422,3.951,1.193,7.566,3.403,10.969,PEP
1992-11,2.55,3.949,0.975,7.474,3.372,10.846,PEP
1992-12,2.621,4.022,0.908,7.551,3.341,10.892,PEP
1993-01,2.539,4.046,0.653,7.238,3.349,10.587,PEP
1993-02,2.437,4.075,0.911,7.423,3.329,10.752,PEP
1993-03,2.424,4.12,1.138,7.682,3.298,10.98,PEP
1993-04,2.571,4.116,1.668,8.355,3.29,11.645,PEP
1993-05,2.571,4.125,1.851,8.547,3.271,11.819,PEP
1993-06,2.595,4.154,1.687,8.436,3.236,11.671,PEP
1993-07,2.588,4.17,1.198,7.956,3.201,11.157,PEP
1993-08,2.589,4.039,0.899,7.527,3.182,10.709,PEP
1993-09,2.682,4.058,0.842,7.582,3.159,10.741,PEP
1993-10,2.409,4.116,0.724,7.249,3.147,10.396,PEP
1993-11,2.5,4.084,0.903,7.487,3.124,10.612,PEP
1993-12,2.555,4.076,0.878,7.509,3.114,10.623,PEP
1994-01,2.491,4.112,1.19,7.793,3.081,10.874,PEP
1994-02,2.491,4.089,0.882,7.462,3.065,10.527,PEP
1994-03,2.576,4.047,0.735,7.358,3.05,10.408,PEP
1994-04,2.672,4.001,0.505,7.178,3.025,10.203,PEP
1994-05,2.626,4.044,0.625,7.295,3.006,10.301,PEP
1994-06,2.617,4.078,1.225,7.92,3.008,10.928,PEP
1994-07,2.643,4.071,1.396,8.11,3.017,11.126,PEP
1994-08,2.762,4.109,1.545,8.416,3.015,11.43,PEP
1994-09,2.681,4.129,1.198,8.008,3.007,11.015,PEP
1994-10,2.809,4.112,1.212,8.133,2.969,11.102,PEP
1994-11,2.919,4.051,1.288,8.258,2.962,11.22,PEP
1994-12,2.929,4.003,1.214,8.146,2.951,11.098,PEP
1995-01,2.928,4.023,1.017,7.968,2.95,10.918,PEP
1995-02,2.832,4.071,0.878,7.781,2.944,10.725,PEP
1995-03,2.827,4.081,0.924,7.832,2.932,10.764,PEP
1995-04,2.776,4.104,1.074,7.954,2.937,10.89,PEP
1995-05,2.702,4.178,1.63,8.51,2.936,11.446,PEP
1995-06,2.686,4.226,1.979,8.891,2.914,11.805,PEP
1995-07,2.756,4.282,1.783,8.821,2.882,11.703,PEP
1995-08,2.807,4.297,1.329,8.433,2.86,11.293,PEP
1995-09,2.825,4.353,1.268,8.446,2.844,11.29,PEP
1995-10,2.844,4.363,1.449,8.656,2.853,11.51,PEP
1995-11,2.901,4.374,1.175,8.45,2.828,11.277,PEP
1995-12,2.893,4.392,0.861,8.146,2.812,10.958,PEP
1996-01,2.734,4.394,0.809,7.937,2.817,10.754,PEP
1996-02,2.914,4.442,1.131,8.487,2.801,11.288,PEP
1996-03,2.926,4.402,1.061,8.389,2.806,11.194,PEP
1996-04,3.012,4.4,0.957,8.369,2.8,11.169,PEP
1996-05,3.015,4.41,0.669,8.094,2.79,10.884,PEP
1996-06,3.017,4.409,0.956,8.382,2.77,11.152,PEP
1996-07,3.108,4.32,1.27,8.698,2.775,11.473,PEP
1996-08,3.078,4.328,1.849,9.255,2.759,12.015,PEP
1996-09,3.108,4.323,1.891,9.322,2.758,12.081,PEP
1996-10,3.092,4.334,1.661,9.087,2.747,11.834,PEP
1996-11,3.104,4.356,1.553,9.013,2.756,11.769,PEP
1996-12,3.096,4.314,1.211,8.621,2.75,11.371,PEP
1997-01,3.048,4.34,1.771,9.159,2.717,11.877,PEP
1997-02,3.091,4.363,1.816,9.27,2.705,11.975,PEP
1997-03,3.138,4.343,2.1,9.581,2.672,12.253,PEP
1997-04,3.086,4.266,1.629,8.981,2.639,11.621,PEP
1997-05,3.14,4.354,1.447,8.941,2.607,11.549,PEP
1997-06,3.127,4.401,1.246,8.774,2.6,11.374,PEP
1997-07,3.097,4.455,1.656,9.208,2.583,11.791,PEP
1997-08,3.149,4.427,1.401,8.977,2.572,11.549,PEP
1997-09,3.222,4.429,1.529,9.18,2.555,11.736,PEP
1997-10,3.246,4.408,1.382,9.036,2.54,11.575,PEP
1997-11,3.233,4.358,1.548,9.139,2.51,11.649,PEP
1997-12,3.26,4.379,1.453,9.092,2.491,11.583,PEP
1998-01,3.143,4.374,1.247,8.764,2.473,11.236,PEP
1998-02,3.314,4.426,1.316,9.056,2.455,11.512,PEP
1998-03,3.33,4.503,1.717,9.55,2.444,11.994,PEP
1998-04,3.3,4.532,2.207,10.039,2.443,12.482,PEP
1998-05,3.37,4.512,2.195,10.077,2.457,12.534,PEP
1998-06,3.395,4.489,1.842,9.726,2.453,12.179,PEP
1998-07,3.356,4.547,1.564,9.467,2.449,11.917,PEP
1998-08,3.358,4.538,1.993,9.889,2.442,12.332,PEP
1998-09,3.347,4.626,1.875,9.848,2.431,12.279,PEP
1998-10,3.084,4.633,1.786,9.503,2.43,11.933,PEP
1998-11,3.258,4.97,1.496,9.724,2.435,12.159,PEP
1998-12,3.302,5.052,1.458,9.812,2.441,12.253,PEP
1999-01,3.607,5.129,2.057,10.793,2.448,13.241,PEP
1999-02,3.8,5.142,1.719,10.661,2.446,13.107,PEP
1999-03,3.736,5.194,1.446,10.376,2.459,12.834,PEP
1999-04,3.714,5.236,1.482,10.432,2.504,12.936,PEP
1999-05,3.697,5.245,1.35,10.292,2.495,12.787,PEP
1999-06,3.841,5.221,1.317,10.379,2.491,12.869,PEP
1999-07,3.807,5.21,1.045,10.062,2.51,12.572,PEP
1999-08,3.873,5.246,1.632,10.751,2.525,13.276,PEP
1999-09,3.912,5.249,2.023,11.184,2.558,13.742,PEP
1999-10,3.948,5.25,2.012,11.21,2.559,13.769,PEP
1999-11,3.963,5.365,1.502,10.83,2.57,13.4,PEP
1999-12,4.106,5.426,1.622,11.154,2.581,13.735,PEP
2000-01,4.141,5.422,1.57,11.133,2.591,13.723,PEP
2000-02,4.074,5.43,1.616,11.12,2.633,13.753,PEP
2000-03,3.851,5.454,1.61,10.915,2.678,13.593,PEP
2000-04,3.912,5.381,1.854,11.147,2.631,13.778,PEP
2000-05,4.053,5.257,2.477,11.787,2.644,14.43,PEP
2000-06,3.857,5.273,2.615,11.745,2.687,14.432,PEP
2000-07,3.944,5.178,2.411,11.533,2.684,14.217,PEP
2000-08,3.878,5.165,2.476,11.519,2.667,14.185,PEP
2000-09,3.882,5.154,2.982,12.018,2.67,14.689,PEP
2000-10,3.827,5.158,3.054,12.039,2.67,14.709,PEP
2000-11,3.739,5.13,2.479,11.348,2.668,14.017,PEP
2000-12,3.59,5.125,2.301,11.016,2.662,13.678,PEP
2001-01,3.454,5.123,3.087,11.664,2.685,14.349,PEP
2001-02,3.219,5.026,3.939,12.184,2.667,14.85,PEP
2001-03,3.256,5.09,3.608,11.954,2.616,14.57,PEP
2001-04,3.176,5.075,3.121,11.372,2.637,14.009,PEP
2001-05,3.066,5.255,2.232,10.553,2.658,13.211,PEP
2001-06,3.183,5.228,2.091,10.502,2.624,13.126,PEP
2001-07,3.08,5.172,2.089,10.341,2.577,12.918,PEP
2001-08,3.111,4.984,2.056,10.151,2.57,12.721,PEP
2001-09,2.89,5.195,2.514,10.599,2.557,13.156,PEP
2001-10,2.735,5.248,2.134,10.117,2.511,12.628,PEP
2001-11,3.067,5.029,2.19,10.286,2.486,12.772,PEP
2001-12,3.056,5.047,1.433,9.536,2.454,11.99,PEP
2002-01,3.05,4.983,1.464,9.497,2.418,11.915,PEP
2002-02,2.922,4.992,1.143,9.057,2.413,11.471,PEP
2002-03,3.149,5.064,1.133,9.346,2.435,11.781,PEP
2002-04,2.745,5.067,1.181,8.993,2.446,11.439,PEP
2002-05,2.787,5.015,1.076,8.878,2.41,11.288,PEP
2002-06,2.78,4.985,1.152,8.917,2.402,11.319,PEP
2002-07,2.568,5.058,1.122,8.748,2.433,11.18,PEP
2002-08,2.312,5.074,1.537,8.923,2.46,11.383,PEP
2002-09,2.09,5.06,1.455,8.605,2.442,11.046,PEP
2002-10,2.361,4.929,1.901,9.191,2.484,11.675,PEP
2002-11,2.481,4.934,1.859,9.274,2.501,11.775,PEP
2002-12,2.118,4.975,2.127,9.22,2.519,11.739,PEP
2003-01,2.095,4.969,1.587,8.651,2.54,11.192,PEP
2003-02,1.75,5.045,1.483,8.278,2.574,10.852,PEP
2003-03,2.04,4.931,1.513,8.484,2.581,11.065,PEP
2003-04,2.113,5.1,1.37,8.583,2.525,11.108,PEP
2003-05,1.787,5.365,1.27,8.422,2.517,10.938,PEP
2003-06,1.813,5.527,1.063,8.403,2.526,10.929,PEP
2003-07,2.299,5.473,0.94,8.712,2.53,11.243,PEP
2003-08,2.077,5.553,1.083,8.713,2.54,11.253,PEP
2003-09,1.713,5.717,1.369,8.799,2.558,11.356,PEP
2003-10,1.853,5.668,1.231,8.752,2.543,11.295,PEP
2003-11,1.832,5.684,0.927,8.443,2.529,10.971,PEP
2003-12,1.744,5.777,0.985,8.506,2.544,11.05,PEP
2004-01,1.661,5.89,0.918,8.469,2.556,11.025,PEP
2004-02,1.424,5.94,1.389,8.753,2.547,11.301,PEP
2004-03,1.355,5.72,1.396,8.471,2.56,11.031,PEP
2004-04,1.929,5.644,1.421,8.994,2.611,11.605,PEP
2004-05,1.81,5.578,1.138,8.526,2.679,11.206,PEP
2004-06,1.846,5.624,0.924,8.394,2.706,11.099,PEP
2004-07,1.901,5.613,1.228,8.742,2.695,11.437,PEP
2004-08,1.636,5.648,0.968,8.252,2.679,10.931,PEP
2004-09,1.623,5.296,1.028,7.947,2.68,10.627,PEP
2004-10,1.562,5.191,0.778,7.531,2.738,10.269,PEP
2004-11,1.694,5.131,0.804,7.629,2.772,10.402,PEP
2004-12,1.628,5.118,0.83,7.576,2.761,10.337,PEP
2005-01,1.529,5.087,1.082,7.698,2.747,10.445,PEP
2005-02,1.601,5.004,0.936,7.541,2.757,10.299,PEP
2005-03,1.628,4.909,0.639,7.176,2.775,9.952,PEP
2005-04,1.518,4.866,0.806,7.19,2.81,10.0,PEP
2005-05,1.528,4.853,0.713,7.094,2.763,9.857,PEP
2005-06,1.574,4.749,1.007,7.33,2.749,10.079,PEP
2005-07,1.822,4.245,0.574,6.641,2.803,9.444,PEP
2005-08,1.54,4.279,0.654,6.473,2.845,9.318,PEP
2005-09,1.874,4.166,0.663,6.703,2.928,9.632,PEP
2005-10,1.881,4.109,1.007,6.997,2.907,9.903,PEP
2005-11,1.982,4.097,1.019,7.098,2.842,9.94,PEP
2005-12,1.841,4.102,0.722,6.665,2.841,9.506,PEP
2006-01,1.951,4.047,0.69,6.688,2.885,9.572,PEP
2006-02,1.846,4.039,0.928,6.813,2.856,9.668,PEP
2006-03,2.231,3.96,1.08,7.271,2.838,10.109,PEP
2006-04,2.269,3.947,0.736,6.952,2.85,9.802,PEP
2006-05,2.31,3.903,0.965,7.178,2.895,10.073,PEP
2006-06,2.428,3.816,0.718,6.962,2.903,9.866,PEP
2006-07,2.276,3.821,1.132,7.229,2.886,10.115,PEP
2006-08,2.226,3.817,1.001,7.044,2.856,9.899,PEP
2006-09,2.242,3.815,0.942,6.999,2.715,9.714,PEP
2006-10,2.277,3.803,0.91,6.99,2.65,9.64,PEP
2006-11,2.169,3.793,1.077,7.039,2.693,9.732,PEP
2006-12,2.338,3.736,1.049,7.123,2.729,9.851,PEP
2007-01,2.321,3.732,0.952,7.005,2.687,9.693,PEP
2007-02,2.125,3.764,0.833,6.722,2.707,9.429,PEP
2007-03,2.213,3.688,0.757,6.658,2.728,9.386,PEP
2007-04,2.189,3.702,0.653,6.544,2.707,9.251,PEP
2007-05,2.365,3.671,0.526,6.562,2.711,9.272,PEP
2007-06,2.415,3.648,0.765,6.828,2.705,9.533,PEP
2007-07,2.369,3.645,0.85,6.864,2.676,9.54,PEP
2007-08,2.255,3.607,0.986,6.848,2.642,9.489,PEP
2007-09,2.178,3.636,1.21,7.024,2.696,9.72,PEP
2007-10,2.062,3.666,0.983,6.711,2.75,9.461,PEP
2007-11,1.615,3.686,1.177,6.478,2.803,9.28,PEP
2007-12,1.659,3.633,0.902,6.194,2.779,8.973,PEP
2008-01,1.204,3.667,1.35,6.221,2.785,9.006,PEP
2008-02,1.141,3.67,1.299,6.11,2.757,8.867,PEP
2008-03,1.06,3.683,1.647,6.39,2.743,9.134,PEP
2008-04,1.391,3.596,1.732,6.719,2.729,9.448,PEP
2008-05,1.579,3.533,1.549,6.661,2.735,9.396,PEP
2008-06,1.425,3.564,1.497,6.486,2.785,9.27,PEP
