tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.025800209,0.005989,BBB,1.0,0.025800209
2.0,0.026712551,0.005989,BBB,1.0,0.026712551
3.0,0.028890462,0.007211,BBB,1.0,0.028890462
4.0,0.031142076,0.008433,BBB,1.0,0.031142076
5.0,0.033230188,0.00935,BBB,1.0,0.033230188
6.0,0.035522365,0.010267,BBB,1.0,0.035522365
7.0,0.037765662,0.010951,BBB,1.0,0.037765662
8.0,0.040135507,0.011636,BBB,1.0,0.040135507
9.0,0.042213691,0.012008,BBB,1.0,0.042213691
10.0,0.043901358,0.012069,BBB,1.0,0.043901358
11.0,0.045437021,0.012131,BBB,1.0,0.045437021
12.0,0.046753008,0.012192,BBB,1.0,0.046753008
13.0,0.047808667,0.012247,BBB,1.0,0.047808667
14.0,0.048590624,0.012296,BBB,1.0,0.048590624
15.0,0.049118198,0.012344,BBB,1.0,0.049118198
16.0,0.049425635,0.012393,BBB,1.0,0.049425635
17.0,0.04955892,0.012442,BBB,1.0,0.04955892
18.0,0.049571515,0.012491,BBB,1.0,0.049571515
19.0,0.049521137,0.01254,BBB,1.0,0.049521137
20.0,0.049458167,0.012589,BBB,1.0,0.049458167
21.0,0.049359523,0.012589,BBB,1.0,0.049359523
22.0,0.049279775,0.012589,BBB,1.0,0.049279775
23.0,0.04923046,0.012589,BBB,1.0,0.04923046
24.0,0.04921682,0.012589,BBB,1.0,0.04921682
25.0,0.049245149,0.012589,BBB,1.0,0.049245149
26.0,0.049322796,0.012589,BBB,1.0,0.049322796
27.0,0.04945397,0.012589,BBB,1.0,0.04945397
28.0,0.049643938,0.012589,BBB,1.0,0.049643938
29.0,0.049891683,0.012589,BBB,1.0,0.049891683
30.0,0.050191995,0.012589,BBB,1.0,0.050191995
