field,value
long_name,The Hershey Company
sector,Consumer Defensive
industry,Confectioners
country,United States
exchange,NYQ
currency,USD
market_cap,34241750098.034134
week52_high,239.47999572753906
week52_low,161.42999267578125
employees,17550
fetched_utc,2026-09-16T07:17:46Z
