tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.028624014,0.005724,BBB,1.0,0.028624014
2.0,0.029697428,0.005724,BBB,1.0,0.029697428
3.0,0.031852778,0.006821,BBB,1.0,0.031852778
4.0,0.033961974,0.007917,BBB,1.0,0.033961974
5.0,0.035872431,0.00883,BBB,1.0,0.035872431
6.0,0.037818589,0.009744,BBB,1.0,0.037818589
7.0,0.039645719,0.010474,BBB,1.0,0.039645719
8.0,0.041557303,0.011205,BBB,1.0,0.041557303
9.0,0.043198005,0.011616,BBB,1.0,0.043198005
10.0,0.044524753,0.011708,BBB,1.0,0.044524753
11.0,0.045814492,0.011799,BBB,1.0,0.045814492
12.0,0.046999024,0.01189,BBB,1.0,0.046999024
13.0,0.047972138,0.011936,BBB,1.0,0.047972138
14.0,0.048691294,0.011936,BBB,1.0,0.048691294
15.0,0.049180098,0.011936,BBB,1.0,0.049180098
16.0,0.049427734,0.011936,BBB,1.0,0.049427734
17.0,0.04943403,0.011936,BBB,1.0,0.04943403
18.0,0.049210525,0.011936,BBB,1.0,0.049210525
19.0,0.04877729,0.011936,BBB,1.0,0.04877729
20.0,0.048163935,0.011936,BBB,1.0,0.048163935
21.0,0.047400102,0.011936,BBB,1.0,0.047400102
22.0,0.046530074,0.011936,BBB,1.0,0.046530074
23.0,0.045586529,0.011936,BBB,1.0,0.045586529
24.0,0.044611452,0.011936,BBB,1.0,0.044611452
25.0,0.04364772,0.011936,BBB,1.0,0.04364772
26.0,0.042742227,0.011936,BBB,1.0,0.042742227
27.0,0.041940667,0.011936,BBB,1.0,0.041940667
28.0,0.041279244,0.011936,BBB,1.0,0.041279244
29.0,0.04077955,0.011936,BBB,1.0,0.04077955
30.0,0.04043615,0.011936,BBB,1.0,0.04043615
