,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1991-04,2.446,4.136,2.073,8.655,3.952,12.607,HD
1991-05,2.475,4.059,2.265,8.799,3.933,12.733,HD
1991-06,2.536,3.978,2.703,9.217,3.889,13.106,HD
1991-07,2.578,3.958,2.139,8.675,3.844,12.519,HD
1991-08,2.471,3.965,2.16,8.596,3.769,12.365,HD
1991-09,2.502,3.962,1.87,8.334,3.712,12.046,HD
1991-10,2.32,4.005,1.995,8.32,3.65,11.971,HD
1991-11,2.356,3.959,2.212,8.527,3.63,12.158,HD
1991-12,2.6,3.878,2.14,8.618,3.611,12.229,HD
1992-01,2.527,4.094,2.368,8.989,3.552,12.541,HD
1992-02,2.57,4.088,1.881,8.539,3.545,12.084,HD
1992-03,2.528,4.103,1.833,8.464,3.55,12.014,HD
1992-04,2.548,4.064,1.949,8.561,3.527,12.088,HD
1992-05,2.437,4.073,2.468,8.978,3.493,12.472,HD
1992-06,2.305,4.054,2.209,8.568,3.477,12.045,HD
1992-07,2.25,4.056,2.265,8.571,3.461,12.032,HD
1992-08,2.061,4.058,2.142,8.261,3.44,11.7,HD
1992-09,2.097,4.041,2.09,8.228,3.407,11.635,HD
1992-10,2.422,3.951,2.007,8.38,3.403,11.783,HD
1992-11,2.55,3.949,1.39,7.889,3.372,11.261,HD
1992-12,2.621,4.022,1.853,8.496,3.341,11.837,HD
1993-01,2.539,4.046,1.824,8.409,3.349,11.758,HD
1993-02,2.437,4.075,2.006,8.518,3.329,11.847,HD
1993-03,2.424,4.12,1.672,8.216,3.298,11.514,HD
1993-04,2.571,4.116,1.847,8.534,3.29,11.824,HD
1993-05,2.571,4.125,1.879,8.575,3.271,11.846,HD
1993-06,2.595,4.154,2.099,8.848,3.236,12.084,HD
1993-07,2.588,4.17,1.668,8.426,3.201,11.627,HD
1993-08,2.589,4.039,1.74,8.368,3.182,11.55,HD
1993-09,2.682,4.058,2.069,8.809,3.159,11.968,HD
1993-10,2.409,4.116,2.005,8.53,3.147,11.677,HD
1993-11,2.5,4.084,2.069,8.653,3.124,11.778,HD
1993-12,2.555,4.076,1.871,8.502,3.114,11.615,HD
1994-01,2.491,4.112,2.177,8.78,3.081,11.861,HD
1994-02,2.491,4.089,2.533,9.113,3.065,12.178,HD
1994-03,2.576,4.047,2.424,9.047,3.05,12.097,HD
1994-04,2.672,4.001,2.091,8.764,3.025,11.789,HD
1994-05,2.626,4.044,1.821,8.491,3.006,11.497,HD
1994-06,2.617,4.078,1.661,8.356,3.008,11.365,HD
1994-07,2.643,4.071,2.088,8.802,3.017,11.818,HD
1994-08,2.762,4.109,2.003,8.874,3.015,11.889,HD
1994-09,2.681,4.129,1.953,8.763,3.007,11.771,HD
1994-10,2.809,4.112,1.907,8.828,2.969,11.797,HD
1994-11,2.919,4.051,1.965,8.935,2.962,11.898,HD
1994-12,2.929,4.003,1.789,8.721,2.951,11.672,HD
1995-01,2.928,4.023,1.511,8.462,2.95,11.412,HD
1995-02,2.832,4.071,1.602,8.505,2.944,11.449,HD
1995-03,2.827,4.081,1.748,8.656,2.932,11.589,HD
1995-04,2.776,4.104,2.272,9.152,2.937,12.089,HD
1995-05,2.702,4.178,1.992,8.872,2.936,11.808,HD
1995-06,2.686,4.226,1.973,8.885,2.914,11.799,HD
1995-07,2.756,4.282,1.662,8.7,2.882,11.582,HD
1995-08,2.807,4.297,1.989,9.093,2.86,11.953,HD
1995-09,2.825,4.353,2.003,9.181,2.844,12.025,HD
1995-10,2.844,4.363,2.119,9.326,2.853,12.18,HD
1995-11,2.901,4.374,2.375,9.65,2.828,12.477,HD
1995-12,2.893,4.392,2.518,9.803,2.812,12.615,HD
1996-01,2.734,4.394,2.647,9.775,2.817,12.592,HD
1996-02,2.914,4.442,2.216,9.572,2.801,12.373,HD
1996-03,2.926,4.402,2.555,9.883,2.806,12.688,HD
1996-04,3.012,4.4,2.13,9.542,2.8,12.342,HD
1996-05,3.015,4.41,2.153,9.578,2.79,12.367,HD
1996-06,3.017,4.409,1.985,9.411,2.77,12.181,HD
1996-07,3.108,4.32,2.037,9.465,2.775,12.239,HD
1996-08,3.078,4.328,1.837,9.243,2.759,12.003,HD
1996-09,3.108,4.323,1.67,9.101,2.758,11.859,HD
1996-10,3.092,4.334,1.791,9.217,2.747,11.964,HD
1996-11,3.104,4.356,2.143,9.603,2.756,12.359,HD
1996-12,3.096,4.314,2.031,9.441,2.75,12.191,HD
1997-01,3.048,4.34,1.936,9.324,2.717,12.041,HD
1997-02,3.091,4.363,1.865,9.319,2.705,12.023,HD
1997-03,3.138,4.343,1.666,9.147,2.672,11.819,HD
1997-04,3.086,4.266,1.686,9.038,2.639,11.678,HD
1997-05,3.14,4.354,1.355,8.849,2.607,11.457,HD
1997-06,3.127,4.401,1.601,9.129,2.6,11.73,HD
1997-07,3.097,4.455,1.483,9.035,2.583,11.619,HD
1997-08,3.149,4.427,1.248,8.824,2.572,11.395,HD
1997-09,3.222,4.429,1.352,9.003,2.555,11.559,HD
1997-10,3.246,4.408,1.715,9.369,2.54,11.909,HD
1997-11,3.233,4.358,1.735,9.326,2.51,11.836,HD
1997-12,3.26,4.379,1.711,9.35,2.491,11.842,HD
1998-01,3.143,4.374,1.233,8.75,2.473,11.223,HD
1998-02,3.314,4.426,0.968,8.708,2.455,11.163,HD
1998-03,3.33,4.503,0.877,8.71,2.444,11.154,HD
1998-04,3.3,4.532,0.834,8.666,2.443,11.109,HD
1998-05,3.37,4.512,1.527,9.409,2.457,11.866,HD
1998-06,3.395,4.489,1.508,9.392,2.453,11.845,HD
1998-07,3.356,4.547,1.46,9.363,2.449,11.813,HD
1998-08,3.358,4.538,0.863,8.759,2.442,11.201,HD
1998-09,3.347,4.626,0.635,8.608,2.431,11.04,HD
1998-10,3.084,4.633,0.792,8.509,2.43,10.939,HD
1998-11,3.258,4.97,1.228,9.456,2.435,11.891,HD
1998-12,3.302,5.052,2.068,10.422,2.441,12.863,HD
1999-01,3.607,5.129,2.12,10.856,2.448,13.304,HD
1999-02,3.8,5.142,1.73,10.672,2.446,13.118,HD
1999-03,3.736,5.194,0.957,9.887,2.459,12.346,HD
1999-04,3.714,5.236,1.266,10.216,2.504,12.72,HD
1999-05,3.697,5.245,1.243,10.185,2.495,12.68,HD
1999-06,3.841,5.221,1.754,10.816,2.491,13.307,HD
1999-07,3.807,5.21,1.498,10.515,2.51,13.025,HD
1999-08,3.873,5.246,1.55,10.669,2.525,13.194,HD
1999-09,3.912,5.249,2.018,11.179,2.558,13.738,HD
1999-10,3.948,5.25,2.223,11.421,2.559,13.98,HD
1999-11,3.963,5.365,2.01,11.338,2.57,13.908,HD
1999-12,4.106,5.426,2.432,11.964,2.581,14.545,HD
2000-01,4.141,5.422,3.043,12.606,2.591,15.197,HD
2000-02,4.074,5.43,3.078,12.582,2.633,15.215,HD
2000-03,3.851,5.454,2.143,11.448,2.678,14.126,HD
2000-04,3.912,5.381,2.037,11.33,2.631,13.961,HD
2000-05,4.053,5.257,2.75,12.06,2.644,14.703,HD
2000-06,3.857,5.273,2.445,11.575,2.687,14.262,HD
2000-07,3.944,5.178,2.301,11.423,2.684,14.107,HD
2000-08,3.878,5.165,2.734,11.777,2.667,14.444,HD
2000-09,3.882,5.154,3.434,12.47,2.67,15.14,HD
2000-10,3.827,5.158,4.495,13.48,2.67,16.149,HD
2000-11,3.739,5.13,3.908,12.777,2.668,15.446,HD
2000-12,3.59,5.125,3.917,12.632,2.662,15.293,HD
2001-01,3.454,5.123,2.593,11.17,2.685,13.855,HD
2001-02,3.219,5.026,2.661,10.906,2.667,13.572,HD
2001-03,3.256,5.09,2.508,10.854,2.616,13.47,HD
2001-04,3.176,5.075,2.203,10.454,2.637,13.091,HD
2001-05,3.066,5.255,1.971,10.292,2.658,12.95,HD
2001-06,3.183,5.228,1.671,10.082,2.624,12.706,HD
2001-07,3.08,5.172,2.024,10.276,2.577,12.854,HD
2001-08,3.111,4.984,1.574,9.669,2.57,12.239,HD
2001-09,2.89,5.195,1.956,10.041,2.557,12.598,HD
2001-10,2.735,5.248,1.507,9.49,2.511,12.001,HD
2001-11,3.067,5.029,2.134,10.23,2.486,12.717,HD
2001-12,3.056,5.047,2.076,10.179,2.454,12.633,HD
2002-01,3.05,4.983,1.968,10.001,2.418,12.419,HD
2002-02,2.922,4.992,1.485,9.399,2.413,11.812,HD
2002-03,3.149,5.064,1.384,9.597,2.435,12.032,HD
2002-04,2.745,5.067,1.546,9.358,2.446,11.804,HD
2002-05,2.787,5.015,2.053,9.855,2.41,12.265,HD
2002-06,2.78,4.985,1.949,9.714,2.402,12.115,HD
2002-07,2.568,5.058,2.198,9.824,2.433,12.257,HD
2002-08,2.312,5.074,2.16,9.546,2.46,12.006,HD
2002-09,2.09,5.06,2.405,9.555,2.442,11.997,HD
2002-10,2.361,4.929,2.038,9.328,2.484,11.812,HD
2002-11,2.481,4.934,2.538,9.953,2.501,12.454,HD
2002-12,2.118,4.975,2.031,9.124,2.519,11.643,HD
2003-01,2.095,4.969,2.748,9.812,2.54,12.352,HD
2003-02,1.75,5.045,2.961,9.756,2.574,12.33,HD
2003-03,2.04,4.931,2.849,9.82,2.581,12.401,HD
2003-04,2.113,5.1,2.56,9.773,2.525,12.298,HD
2003-05,1.787,5.365,2.219,9.371,2.517,11.888,HD
2003-06,1.813,5.527,2.061,9.401,2.526,11.927,HD
2003-07,2.299,5.473,2.242,10.014,2.53,12.545,HD
2003-08,2.077,5.553,1.722,9.352,2.54,11.891,HD
2003-09,1.713,5.717,1.508,8.938,2.558,11.496,HD
2003-10,1.853,5.668,1.678,9.199,2.543,11.742,HD
2003-11,1.832,5.684,1.511,9.027,2.529,11.556,HD
2003-12,1.744,5.777,2.279,9.8,2.544,12.344,HD
2004-01,1.661,5.89,1.823,9.374,2.556,11.93,HD
2004-02,1.424,5.94,1.51,8.874,2.547,11.421,HD
2004-03,1.355,5.72,1.349,8.424,2.56,10.984,HD
2004-04,1.929,5.644,1.333,8.906,2.611,11.517,HD
2004-05,1.81,5.578,1.072,8.46,2.679,11.139,HD
2004-06,1.846,5.624,1.16,8.63,2.706,11.336,HD
2004-07,1.901,5.613,0.827,8.341,2.695,11.036,HD
2004-08,1.636,5.648,1.434,8.718,2.679,11.397,HD
2004-09,1.623,5.296,1.685,8.604,2.68,11.284,HD
2004-10,1.562,5.191,1.675,8.428,2.738,11.166,HD
2004-11,1.694,5.131,1.506,8.331,2.772,11.104,HD
2004-12,1.628,5.118,1.188,7.934,2.761,10.694,HD
2005-01,1.529,5.087,0.99,7.606,2.747,10.353,HD
2005-02,1.601,5.004,1.27,7.875,2.757,10.632,HD
2005-03,1.628,4.909,1.108,7.645,2.775,10.421,HD
2005-04,1.518,4.866,1.449,7.833,2.81,10.642,HD
2005-05,1.528,4.853,1.667,8.048,2.763,10.811,HD
2005-06,1.574,4.749,1.513,7.836,2.749,10.585,HD
2005-07,1.822,4.245,1.713,7.78,2.803,10.583,HD
2005-08,1.54,4.279,1.686,7.505,2.845,10.349,HD
2005-09,1.874,4.166,1.958,7.998,2.928,10.926,HD
2005-10,1.881,4.109,2.29,8.28,2.907,11.187,HD
2005-11,1.982,4.097,2.115,8.194,2.842,11.037,HD
2005-12,1.841,4.102,1.985,7.928,2.841,10.769,HD
2006-01,1.951,4.047,1.656,7.654,2.885,10.539,HD
2006-02,1.846,4.039,1.636,7.521,2.856,10.376,HD
2006-03,2.231,3.96,1.495,7.686,2.838,10.524,HD
2006-04,2.269,3.947,1.759,7.975,2.85,10.825,HD
2006-05,2.31,3.903,1.438,7.651,2.895,10.546,HD
2006-06,2.428,3.816,1.786,8.03,2.903,10.934,HD
2006-07,2.276,3.821,1.509,7.606,2.886,10.492,HD
2006-08,2.226,3.817,1.686,7.729,2.856,10.584,HD
2006-09,2.242,3.815,1.387,7.444,2.715,10.159,HD
2006-10,2.277,3.803,1.198,7.278,2.65,9.928,HD
2006-11,2.169,3.793,0.931,6.893,2.693,9.586,HD
2006-12,2.338,3.736,1.025,7.099,2.729,9.828,HD
2007-01,2.321,3.732,0.864,6.917,2.687,9.604,HD
2007-02,2.125,3.764,0.767,6.656,2.707,9.362,HD
2007-03,2.213,3.688,1.134,7.035,2.728,9.763,HD
2007-04,2.189,3.702,1.243,7.134,2.707,9.841,HD
2007-05,2.365,3.671,1.387,7.423,2.711,10.133,HD
2007-06,2.415,3.648,1.185,7.248,2.705,9.953,HD
2007-07,2.369,3.645,0.959,6.973,2.676,9.649,HD
2007-08,2.255,3.607,0.871,6.733,2.642,9.374,HD
2007-09,2.178,3.636,1.762,7.576,2.696,10.273,HD
2007-10,2.062,3.666,2.053,7.781,2.75,10.531,HD
2007-11,1.615,3.686,2.251,7.552,2.803,10.355,HD
2007-12,1.659,3.633,1.43,6.722,2.779,9.501,HD
2008-01,1.204,3.667,2.328,7.199,2.785,9.984,HD
2008-02,1.141,3.67,3.001,7.812,2.757,10.569,HD
2008-03,1.06,3.683,3.059,7.802,2.743,10.545,HD
2008-04,1.391,3.596,2.033,7.02,2.729,9.749,HD
2008-05,1.579,3.533,1.906,7.018,2.735,9.753,HD
2008-06,1.425,3.564,2.008,6.997,2.785,9.782,HD
2008-07,1.585,3.658,2.069,7.312,2.811,10.123,HD
2008-08,1.648,3.675,2.676,7.999,2.774,10.773,HD
2008-09,2.064,3.822,2.217,8.103,2.72,10.822,HD
2008-10,2.787,4.76,2.041,9.588,2.595,12.184,HD
2008-11,2.631,5.247,1.582,9.46,2.363,11.823,HD
2008-12,2.003,5.534,1.362,8.899,2.25,11.149,HD
2009-01,1.909,5.242,1.131,8.282,2.209,10.491,HD
2009-02,1.967,4.959,1.08,8.006,2.192,10.198,HD
2009-03,1.619,5.082,1.511,8.212,2.114,10.326,HD
2009-04,1.652,5.399,1.819,8.87,2.06,10.929,HD
2009-05,1.591,5.523,2.505,9.619,1.993,11.612,HD
2009-06,1.575,5.539,2.093,9.207,1.96,11.168,HD
2009-07,1.593,5.539,2.163,9.295,1.891,11.186,HD
2009-08,1.501,5.685,1.397,8.583,1.922,10.505,HD
2009-09,1.242,5.785,1.461,8.488,1.926,10.413,HD
2009-10,1.292,5.782,1.547,8.621,2.0,10.62,HD
2009-11,0.987,5.905,1.766,8.658,2.143,10.801,HD
2009-12,1.299,5.847,1.891,9.037,2.202,11.239,HD
2010-01,1.123,5.926,1.691,8.74,2.186,10.926,HD
2010-02,1.264,5.864,1.946,9.074,2.142,11.215,HD
2010-03,1.315,5.976,1.585,8.876,2.147,11.023,HD
2010-04,1.137,6.098,1.989,9.224,2.133,11.357,HD
2010-05,1.113,6.101,1.51,8.724,2.109,10.832,HD
2010-06,1.019,6.119,2.365,9.503,2.028,11.531,HD
2010-07,1.175,6.07,2.03,9.275,2.035,11.31,HD
2010-08,0.84,6.156,2.016,9.012,2.023,11.035,HD
2010-09,0.844,6.202,1.752,8.798,2.018,10.816,HD
2010-10,0.647,6.409,1.905,8.961,2.016,10.977,HD
2010-11,0.776,6.35,1.735,8.861,2.012,10.873,HD
2010-12,0.935,6.295,1.987,9.217,2.036,11.254,HD
2011-01,0.983,6.24,1.926,9.149,2.046,11.195,HD
2011-02,0.908,6.277,1.648,8.833,2.081,10.914,HD
2011-03,0.864,6.242,1.111,8.217,2.123,10.34,HD
2011-04,0.699,6.275,0.846,7.82,2.158,9.978,HD
2011-05,0.672,6.267,0.876,7.815,2.186,10.001,HD
2011-06,0.758,6.181,0.834,7.773,2.182,9.954,HD
2011-07,0.371,6.676,0.811,7.858,2.182,10.04,HD
2011-08,0.342,6.916,0.76,8.018,2.187,10.205,HD
2011-09,0.2,7.365,0.882,8.447,2.187,10.635,HD
2011-10,0.08,6.822,0.731,7.633,2.153,9.785,HD
2011-11,0.003,6.859,1.367,8.229,2.133,10.362,HD
2011-12,-0.096,7.071,1.509,8.484,2.09,10.573,HD
2012-01,-0.24,7.457,1.564,8.781,2.076,10.857,HD
2012-02,-0.24,7.292,1.323,8.375,2.06,10.435,HD
2012-03,-0.057,6.658,1.277,7.878,2.032,9.909,HD
2012-04,-0.241,6.81,1.432,8.001,1.993,9.993,HD
2012-05,-0.395,7.113,1.254,7.972,1.934,9.906,HD
2012-06,-0.211,6.684,1.347,7.82,1.919,9.739,HD
2012-07,-0.496,7.341,1.333,8.178,1.888,10.066,HD
2012-08,-0.501,7.235,1.816,8.55,1.897,10.447,HD
2012-09,-0.626,7.473,1.843,8.69,1.909,10.599,HD
2012-10,-0.611,7.475,1.926,8.79,1.91,10.701,HD
2012-11,-0.65,7.528,1.85,8.728,1.869,10.597,HD
2012-12,-0.642,7.465,1.934,8.757,1.857,10.614,HD
2013-01,-0.489,7.194,1.952,8.657,1.836,10.493,HD
2013-02,-0.567,7.288,1.655,8.376,1.855,10.23,HD
2013-03,-0.474,7.03,1.284,7.84,1.806,9.646,HD
2013-04,-0.58,7.2,1.282,7.902,1.766,9.667,HD
2013-05,0.04,5.577,1.582,7.199,1.779,8.977,HD
2013-06,0.435,4.105,1.458,5.998,1.799,7.797,HD
2013-07,0.608,3.736,1.325,5.669,1.806,7.475,HD
2013-08,0.766,3.618,1.131,5.515,1.763,7.278,HD
2013-09,0.726,3.593,1.007,5.326,1.729,7.056,HD
2013-10,0.766,3.557,0.874,5.197,1.705,6.901,HD
2013-11,0.913,3.51,0.631,5.054,1.718,6.772,HD
2013-12,1.047,3.462,0.53,5.039,1.731,6.77,HD
2014-01,0.7,3.564,0.68,4.944,1.731,6.675,HD
2014-02,0.752,3.542,0.787,5.081,1.69,6.772,HD
2014-03,0.815,3.518,1.085,5.418,1.714,7.132,HD
2014-04,0.664,3.56,0.772,4.996,1.741,6.737,HD
2014-05,0.522,3.597,0.628,4.747,1.749,6.496,HD
2014-06,0.549,3.582,0.445,4.576,1.739,6.315,HD
2014-07,0.549,3.577,0.502,4.628,1.727,6.355,HD
2014-08,0.5,3.589,1.034,5.123,1.699,6.822,HD
2014-09,0.761,3.505,1.01,5.276,1.69,6.966,HD
2014-10,0.723,3.516,1.241,5.48,1.685,7.165,HD
2014-11,0.683,3.526,0.668,4.877,1.654,6.53,HD
2014-12,0.606,3.546,1.146,5.298,1.606,6.904,HD
2015-01,0.145,4.875,1.082,6.102,1.538,7.64,HD
2015-02,0.42,3.911,1.312,5.643,1.539,7.182,HD
2015-03,0.262,4.487,0.935,5.684,1.534,7.218,HD
2015-04,0.407,3.959,1.306,5.672,1.525,7.196,HD
2015-05,0.558,3.559,1.309,5.426,1.538,6.964,HD
2015-06,0.868,3.456,1.378,5.702,1.554,7.256,HD
2015-07,0.788,3.477,1.252,5.517,1.562,7.08,HD
2015-08,0.99,3.412,1.398,5.8,1.57,7.37,HD
2015-09,1.001,3.408,1.39,5.799,1.56,7.359,HD
2015-10,1.047,3.392,1.186,5.625,1.585,7.21,HD
2015-11,1.04,3.393,1.452,5.885,1.62,7.505,HD
2015-12,1.157,3.403,1.215,5.775,1.649,7.424,HD
2016-01,0.937,3.422,1.159,5.518,1.71,7.228,HD
2016-02,0.81,3.454,0.655,4.919,1.696,6.615,HD
2016-03,0.694,3.482,0.759,4.935,1.697,6.632,HD
2016-04,0.629,3.495,0.64,4.764,1.732,6.497,HD
2016-05,0.752,3.452,0.674,4.878,1.739,6.617,HD
2016-06,0.543,3.511,0.803,4.857,1.753,6.61,HD
2016-07,0.482,3.59,1.083,5.155,1.757,6.912,HD
2016-08,0.475,3.615,1.049,5.139,1.792,6.932,HD
2016-09,0.4,3.91,1.14,5.45,1.84,7.291,HD
2016-10,0.515,3.506,1.155,5.176,1.872,7.047,HD
2016-11,0.841,3.402,1.125,5.368,1.895,7.262,HD
2016-12,0.762,3.425,1.022,5.209,1.942,7.151,HD
2017-01,0.726,3.433,0.878,5.037,1.993,7.03,HD
2017-02,0.63,3.458,0.798,4.886,2.029,6.915,HD
2017-03,0.75,3.417,0.81,4.977,2.02,6.998,HD
2017-04,0.734,3.42,1.142,5.296,2.024,7.32,HD
2017-05,0.704,3.425,1.213,5.342,2.017,7.358,HD
2017-06,0.824,3.386,1.049,5.259,2.016,7.275,HD
2017-07,0.782,3.397,1.02,5.199,2.04,7.239,HD
2017-08,0.656,3.432,0.886,4.974,2.074,7.049,HD
2017-09,0.755,3.397,1.222,5.374,2.114,7.488,HD
2017-10,0.752,3.406,0.931,5.089,2.118,7.207,HD
2017-11,0.722,3.414,1.279,5.415,2.148,7.563,HD
2017-12,0.514,3.48,1.26,5.254,2.159,7.413,HD
2018-01,0.667,3.446,1.197,5.31,2.174,7.484,HD
2018-02,0.758,3.395,1.331,5.484,2.203,7.687,HD
2018-03,0.678,3.416,1.167,5.261,2.232,7.493,HD
2018-04,0.77,3.372,1.263,5.405,2.258,7.663,HD
2018-05,0.656,3.417,0.974,5.047,2.301,7.347,HD
2018-06,0.684,3.416,1.235,5.335,2.323,7.658,HD
2018-07,0.789,3.394,1.129,5.312,2.346,7.658,HD
2018-08,0.757,3.422,1.151,5.33,2.343,7.673,HD
2018-09,0.942,3.388,1.005,5.335,2.327,7.662,HD
2018-10,1.184,3.305,1.344,5.833,2.362,8.195,HD
