field,value
long_name,Visa Inc.
sector,Financial Services
industry,Credit Services
country,United States
exchange,NYQ
currency,USD
market_cap,694527600983.9844
week52_high,385.57000732421875
week52_low,293.8900146484375
employees,34100
fetched_utc,2026-09-22T06:46:30Z
