field,value
ticker,EVTC
price,29.270000457763672
market_equity,1748956931.692543
nfo,916773000.0
L,0.3439106824365799
lambda0,0.5241827190751909
market_value_of_debt,1130380000.0
rating,BBB
offset,1.0
mvd_basis,book-par
