field,value
ticker,KO
price,83.48999786376953
market_equity,359214247887.72595
nfo,38834000000.0
L,0.0975610374020628
lambda0,0.10810818398310788
equity_vol,0.17261152063717497
sigma_V,0.15577136161626462
avg_correlation,0.35
market_value_of_debt,36162030381.0
portfolio_ytm,0.049365930531932944
wavg_mod_duration,7.085713728462344
wavg_coupon,0.025238360927712974
wavg_years,10.855554556747073
rating,A
offset,0.5661711525546314
