field,value
ticker,PAGS
generated_utc,2026-09-17 04:41 UTC
generated_iso,2026-09-17T04:41:12Z
bonds_source,none (pure-rating)
n_bonds,0
run_id,35182812928
git_sha,44104d2
obs_category,unset (forecaster's judgment)
obs_category_effective_in_published_curve,none
