field,value
ticker,MSFT
generated_utc,2026-09-03 18:22 UTC
generated_iso,2026-09-03T18:22:27Z
bonds_source,committed-file
n_bonds,18
run_id,33790047150
git_sha,6a47fd1
obs_category,B
ory_override,
obs_category_note,pre-Ruling-2 (2026-09-17); this field never prices a company -- see docs/RULING-COE-Display-And-Default-Letter-2026-09-17.md
