tenor,real_rf,market_erp,credit_relative,idiosyncratic,company_erp,real_coe
1.0,0.020372748,0.026425272,0.000502439,0.004815002,0.031742713,0.052115461
2.0,0.020855499,0.025128429,0.000502048,0.006810618,0.032441096,0.053296594
3.0,0.02134767,0.023941955,0.000868863,0.008344748,0.033155566,0.054503235
4.0,0.021968838,0.022856781,0.00123714,0.009640734,0.033734656,0.055703494
5.0,0.022870612,0.021869335,0.001475635,0.010786091,0.034131061,0.057001673
6.0,0.024166386,0.020971683,0.001714939,0.011828568,0.03451519,0.058681576
7.0,0.025829958,0.020157108,0.001952218,0.012795341,0.034904667,0.060734624
8.0,0.027754166,0.019416581,0.002190633,0.013703109,0.035310323,0.063064489
9.0,0.029791135,0.018739722,0.002303973,0.014560492,0.035604187,0.065395321
10.0,0.031788805,0.018119676,0.0022883,0.015373732,0.035781709,0.067570514
11.0,0.033614621,0.0175482,0.002272311,0.016148813,0.035969324,0.069583945
12.0,0.035166207,0.017021998,0.002255787,0.016888764,0.03616655,0.071332756
13.0,0.036384278,0.016533345,0.002265165,0.017596423,0.036394933,0.072779212
14.0,0.037245872,0.016081417,0.002300442,0.01827409,0.036655949,0.07390182
15.0,0.037758398,0.015662641,0.002336609,0.018923524,0.036922774,0.074681172
16.0,0.037950401,0.015273667,0.002369003,0.019546795,0.037189465,0.075139866
17.0,0.037865292,0.014913356,0.002403945,0.020146246,0.037463546,0.075328838
18.0,0.037552942,0.014579498,0.00243683,0.020723965,0.037740293,0.075293235
19.0,0.037064369,0.014271908,0.002469322,0.021282124,0.038023354,0.075087723
20.0,0.036452682,0.013987188,0.002501524,0.021822778,0.03831149,0.074764172
21.0,0.035759527,0.013724877,0.002499249,0.022347033,0.038571159,0.074330686
22.0,0.035025434,0.013483404,0.002496925,0.022857328,0.038837657,0.073863091
23.0,0.034279449,0.013261013,0.002494619,0.023355121,0.039110754,0.073390203
24.0,0.033551573,0.013056994,0.0024924,0.023841876,0.03939127,0.072942843
25.0,0.032868621,0.012870575,0.00249033,0.024318956,0.03967986,0.072548481
26.0,0.032259408,0.012698912,0.00248847,0.024787697,0.03997508,0.072234488
27.0,0.031752693,0.012543334,0.002486893,0.025249523,0.04027975,0.072032443
28.0,0.031369984,0.012400894,0.002485642,0.025705569,0.040592105,0.071962089
29.0,0.031124547,0.012272728,0.002484753,0.026156847,0.040914328,0.072038875
30.0,0.031008037,0.012155544,0.002484196,0.026603686,0.041243426,0.072251463
