,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
2001-01,3.454,5.123,1.878,10.455,2.685,13.141,T
2001-02,3.219,5.026,1.859,10.104,2.667,12.771,T
2001-03,3.256,5.09,1.251,9.597,2.616,12.214,T
2001-04,3.176,5.075,1.956,10.207,2.637,12.845,T
2001-05,3.066,5.255,1.997,10.318,2.658,12.976,T
2001-06,3.183,5.228,2.32,10.731,2.624,13.355,T
2001-07,3.08,5.172,2.796,11.048,2.577,13.626,T
2001-08,3.111,4.984,2.806,10.901,2.57,13.471,T
2001-09,2.89,5.195,3.473,11.558,2.557,14.115,T
2001-10,2.735,5.248,3.915,11.898,2.511,14.409,T
2001-11,3.067,5.029,3.913,12.009,2.486,14.496,T
2001-12,3.056,5.047,2.883,10.986,2.454,13.44,T
2002-01,3.05,4.983,1.978,10.011,2.418,12.429,T
2002-02,2.922,4.992,1.786,9.7,2.413,12.113,T
2002-03,3.149,5.064,1.697,9.91,2.435,12.345,T
2002-04,2.745,5.067,2.36,10.172,2.446,12.617,T
2002-05,2.787,5.015,3.001,10.803,2.41,13.213,T
2002-06,2.78,4.985,3.336,11.101,2.402,13.503,T
2002-07,2.568,5.058,2.496,10.122,2.433,12.554,T
2002-08,2.312,5.074,2.826,10.212,2.46,12.672,T
2002-09,2.09,5.06,3.158,10.308,2.442,12.75,T
2002-10,2.361,4.929,3.925,11.215,2.484,13.699,T
2002-11,2.481,4.934,3.678,11.093,2.501,13.594,T
2002-12,2.118,4.975,3.031,10.124,2.519,12.643,T
2003-01,2.095,4.969,2.535,9.599,2.54,12.139,T
2003-02,1.75,5.045,3.409,10.204,2.574,12.778,T
2003-03,2.04,4.931,3.55,10.521,2.581,13.102,T
2003-04,2.113,5.1,3.634,10.847,2.525,13.372,T
2003-05,1.787,5.365,2.938,10.09,2.517,12.606,T
2003-06,1.813,5.527,2.601,9.941,2.526,12.466,T
2003-07,2.299,5.473,2.549,10.321,2.53,12.851,T
2003-08,2.077,5.553,2.401,10.031,2.54,12.571,T
2003-09,1.713,5.717,2.161,9.591,2.558,12.149,T
2003-10,1.853,5.668,1.854,9.375,2.543,11.917,T
2003-11,1.832,5.684,1.645,9.161,2.529,11.69,T
2003-12,1.744,5.777,2.165,9.686,2.544,12.23,T
2004-01,1.661,5.89,1.874,9.425,2.556,11.981,T
2004-02,1.424,5.94,2.085,9.449,2.547,11.996,T
2004-03,1.355,5.72,1.883,8.958,2.56,11.518,T
2004-04,1.929,5.644,1.846,9.419,2.611,12.03,T
2004-05,1.81,5.578,1.855,9.243,2.679,11.923,T
2004-06,1.846,5.624,1.707,9.177,2.706,11.883,T
2004-07,1.901,5.613,1.926,9.44,2.695,12.134,T
2004-08,1.636,5.648,1.593,8.877,2.679,11.556,T
2004-09,1.623,5.296,1.553,8.472,2.68,11.152,T
2004-10,1.562,5.191,1.092,7.845,2.738,10.583,T
2004-11,1.694,5.131,1.166,7.991,2.772,10.763,T
2004-12,1.628,5.118,1.008,7.754,2.761,10.514,T
2005-01,1.529,5.087,1.213,7.829,2.747,10.576,T
2005-02,1.601,5.004,0.9,7.505,2.757,10.262,T
2005-03,1.628,4.909,0.753,7.29,2.775,10.065,T
2005-04,1.518,4.866,0.71,7.094,2.81,9.903,T
2005-05,1.528,4.853,0.913,7.294,2.763,10.057,T
2005-06,1.574,4.749,1.019,7.342,2.749,10.09,T
2005-07,1.822,4.245,0.831,6.898,2.803,9.701,T
2005-08,1.54,4.279,0.621,6.44,2.845,9.285,T
2005-09,1.874,4.166,0.614,6.654,2.928,9.582,T
2005-10,1.881,4.109,0.692,6.682,2.907,9.589,T
2005-11,1.982,4.097,0.626,6.705,2.842,9.547,T
2005-12,1.841,4.102,0.698,6.641,2.841,9.481,T
2006-01,1.951,4.047,0.808,6.806,2.885,9.691,T
2006-02,1.846,4.039,1.183,7.068,2.856,9.924,T
2006-03,2.231,3.96,1.316,7.507,2.838,10.344,T
2006-04,2.269,3.947,1.16,7.376,2.85,10.227,T
2006-05,2.31,3.903,0.997,7.21,2.895,10.105,T
2006-06,2.428,3.816,1.232,7.476,2.903,10.38,T
2006-07,2.276,3.821,1.642,7.739,2.886,10.624,T
2006-08,2.226,3.817,1.559,7.602,2.856,10.457,T
2006-09,2.242,3.815,1.264,7.321,2.715,10.036,T
2006-10,2.277,3.803,0.893,6.973,2.65,9.623,T
2006-11,2.169,3.793,1.09,7.052,2.693,9.745,T
2006-12,2.338,3.736,1.25,7.324,2.729,10.052,T
2007-01,2.321,3.732,1.344,7.397,2.687,10.084,T
2007-02,2.125,3.764,1.147,7.036,2.707,9.743,T
2007-03,2.213,3.688,1.287,7.188,2.728,9.916,T
2007-04,2.189,3.702,1.521,7.412,2.707,10.119,T
2007-05,2.365,3.671,1.467,7.503,2.711,10.213,T
2007-06,2.415,3.648,1.271,7.334,2.705,10.039,T
2007-07,2.369,3.645,0.829,6.843,2.676,9.519,T
2007-08,2.255,3.607,0.762,6.624,2.642,9.266,T
2007-09,2.178,3.636,0.64,6.454,2.696,9.15,T
2007-10,2.062,3.666,0.721,6.449,2.75,9.2,T
2007-11,1.615,3.686,0.9,6.201,2.803,9.003,T
2007-12,1.659,3.633,1.404,6.696,2.779,9.475,T
2008-01,1.204,3.667,1.256,6.127,2.785,8.912,T
2008-02,1.141,3.67,1.564,6.375,2.757,9.132,T
2008-03,1.06,3.683,1.635,6.378,2.743,9.122,T
2008-04,1.391,3.596,1.488,6.475,2.729,9.204,T
2008-05,1.579,3.533,1.286,6.398,2.735,9.133,T
2008-06,1.425,3.564,1.242,6.231,2.785,9.016,T
2008-07,1.585,3.658,1.666,6.909,2.811,9.72,T
2008-08,1.648,3.675,1.692,7.015,2.774,9.789,T
2008-09,2.064,3.822,1.385,7.271,2.72,9.99,T
2008-10,2.787,4.76,1.822,9.369,2.595,11.964,T
2008-11,2.631,5.247,2.543,10.421,2.363,12.784,T
2008-12,2.003,5.534,2.286,9.823,2.25,12.073,T
2009-01,1.909,5.242,2.147,9.298,2.209,11.507,T
2009-02,1.967,4.959,1.71,8.636,2.192,10.828,T
2009-03,1.619,5.082,1.512,8.213,2.114,10.328,T
2009-04,1.652,5.399,1.317,8.368,2.06,10.428,T
2009-05,1.591,5.523,1.611,8.725,1.993,10.718,T
2009-06,1.575,5.539,1.425,8.539,1.96,10.499,T
2009-07,1.593,5.539,1.321,8.453,1.891,10.345,T
2009-08,1.501,5.685,1.151,8.337,1.922,10.259,T
2009-09,1.242,5.785,1.201,8.228,1.926,10.154,T
2009-10,1.292,5.782,0.953,8.027,2.0,10.026,T
2009-11,0.987,5.905,0.716,7.608,2.143,9.751,T
2009-12,1.299,5.847,0.855,8.001,2.202,10.202,T
2010-01,1.123,5.926,1.065,8.114,2.186,10.3,T
2010-02,1.264,5.864,1.226,8.354,2.142,10.496,T
2010-03,1.315,5.976,1.082,8.373,2.147,10.52,T
2010-04,1.137,6.098,0.892,8.127,2.133,10.26,T
2010-05,1.113,6.101,0.638,7.852,2.109,9.961,T
2010-06,1.019,6.119,0.901,8.039,2.028,10.068,T
2010-07,1.175,6.07,1.056,8.301,2.035,10.336,T
2010-08,0.84,6.156,1.495,8.491,2.023,10.514,T
2010-09,0.844,6.202,1.301,8.347,2.018,10.364,T
2010-10,0.647,6.409,1.075,8.131,2.016,10.147,T
2010-11,0.776,6.35,0.845,7.971,2.012,9.983,T
2010-12,0.935,6.295,0.832,8.062,2.036,10.099,T
2011-01,0.983,6.24,1.12,8.343,2.046,10.389,T
2011-02,0.908,6.277,0.912,8.097,2.081,10.177,T
2011-03,0.864,6.242,1.421,8.527,2.123,10.65,T
2011-04,0.699,6.275,1.168,8.142,2.158,10.3,T
2011-05,0.672,6.267,1.303,8.242,2.186,10.428,T
2011-06,0.758,6.181,0.81,7.749,2.182,9.931,T
2011-07,0.371,6.676,0.921,7.968,2.182,10.15,T
2011-08,0.342,6.916,0.752,8.01,2.187,10.197,T
2011-09,0.2,7.365,1.124,8.689,2.187,10.876,T
2011-10,0.08,6.822,1.032,7.934,2.153,10.087,T
2011-11,0.003,6.859,0.957,7.819,2.133,9.952,T
2011-12,-0.096,7.071,0.997,7.972,2.09,10.062,T
2012-01,-0.24,7.457,1.096,8.313,2.076,10.389,T
2012-02,-0.24,7.292,1.144,8.196,2.06,10.256,T
2012-03,-0.057,6.658,0.818,7.419,2.032,9.45,T
2012-04,-0.241,6.81,1.158,7.727,1.993,9.72,T
2012-05,-0.395,7.113,1.597,8.315,1.934,10.249,T
2012-06,-0.211,6.684,1.718,8.191,1.919,10.11,T
2012-07,-0.496,7.341,1.767,8.612,1.888,10.499,T
2012-08,-0.501,7.235,1.728,8.462,1.897,10.359,T
2012-09,-0.626,7.473,1.549,8.396,1.909,10.305,T
2012-10,-0.611,7.475,1.668,8.532,1.91,10.443,T
2012-11,-0.65,7.528,1.488,8.366,1.869,10.235,T
2012-12,-0.642,7.465,1.405,8.228,1.857,10.085,T
2013-01,-0.489,7.194,1.099,7.804,1.836,9.64,T
2013-02,-0.567,7.288,1.215,7.936,1.855,9.79,T
2013-03,-0.474,7.03,1.121,7.677,1.806,9.484,T
2013-04,-0.58,7.2,1.018,7.638,1.766,9.403,T
2013-05,0.04,5.577,1.298,6.915,1.779,8.693,T
2013-06,0.435,4.105,1.365,5.905,1.799,7.704,T
2013-07,0.608,3.736,1.127,5.471,1.806,7.277,T
2013-08,0.766,3.618,0.822,5.206,1.763,6.969,T
2013-09,0.726,3.593,0.787,5.106,1.729,6.836,T
2013-10,0.766,3.557,1.087,5.41,1.705,7.115,T
2013-11,0.913,3.51,1.219,5.642,1.718,7.36,T
2013-12,1.047,3.462,1.214,5.723,1.731,7.454,T
2014-01,0.7,3.564,0.972,5.236,1.731,6.966,T
2014-02,0.752,3.542,1.159,5.453,1.69,7.143,T
2014-03,0.815,3.518,1.781,6.114,1.714,7.828,T
2014-04,0.664,3.56,1.898,6.122,1.741,7.863,T
2014-05,0.522,3.597,1.453,5.572,1.749,7.321,T
2014-06,0.549,3.582,0.995,5.126,1.739,6.865,T
2014-07,0.549,3.577,1.059,5.185,1.727,6.911,T
2014-08,0.5,3.589,1.205,5.294,1.699,6.993,T
2014-09,0.761,3.505,1.201,5.467,1.69,7.157,T
2014-10,0.723,3.516,0.939,5.178,1.685,6.863,T
2014-11,0.683,3.526,0.677,4.886,1.654,6.539,T
2014-12,0.606,3.546,0.963,5.115,1.606,6.721,T
2015-01,0.145,4.875,1.007,6.027,1.538,7.564,T
2015-02,0.42,3.911,1.066,5.397,1.539,6.936,T
2015-03,0.262,4.487,1.069,5.818,1.534,7.352,T
2015-04,0.407,3.959,1.432,5.798,1.525,7.323,T
2015-05,0.558,3.559,1.294,5.411,1.538,6.949,T
2015-06,0.868,3.456,1.299,5.623,1.554,7.177,T
2015-07,0.788,3.477,0.871,5.136,1.562,6.699,T
2015-08,0.99,3.412,0.852,5.254,1.57,6.824,T
2015-09,1.001,3.408,0.665,5.074,1.56,6.635,T
2015-10,1.047,3.392,0.701,5.14,1.585,6.725,T
2015-11,1.04,3.393,0.625,5.058,1.62,6.679,T
2015-12,1.157,3.403,0.701,5.261,1.649,6.91,T
2016-01,0.937,3.422,1.191,5.55,1.71,7.259,T
2016-02,0.81,3.454,1.319,5.583,1.696,7.279,T
2016-03,0.694,3.482,1.367,5.543,1.697,7.24,T
2016-04,0.629,3.495,0.827,4.951,1.732,6.684,T
2016-05,0.752,3.452,0.696,4.9,1.739,6.639,T
2016-06,0.543,3.511,1.057,5.111,1.753,6.864,T
2016-07,0.482,3.59,1.035,5.107,1.757,6.864,T
2016-08,0.475,3.615,1.415,5.505,1.792,7.297,T
2016-09,0.4,3.91,0.889,5.199,1.84,7.039,T
2016-10,0.515,3.506,1.462,5.483,1.872,7.354,T
2016-11,0.841,3.402,1.445,5.688,1.895,7.583,T
2016-12,0.762,3.425,2.111,6.298,1.942,8.241,T
2017-01,0.726,3.433,1.406,5.565,1.993,7.558,T
2017-02,0.63,3.458,1.326,5.414,2.029,7.443,T
2017-03,0.75,3.417,0.724,4.891,2.02,6.911,T
2017-04,0.734,3.42,1.039,5.193,2.024,7.217,T
2017-05,0.704,3.425,1.222,5.351,2.017,7.367,T
2017-06,0.824,3.386,1.172,5.382,2.016,7.398,T
2017-07,0.782,3.397,1.35,5.529,2.04,7.569,T
2017-08,0.656,3.432,1.396,5.484,2.074,7.558,T
2017-09,0.755,3.397,1.501,5.653,2.114,7.768,T
2017-10,0.752,3.406,2.083,6.241,2.118,8.359,T
2017-11,0.722,3.414,2.244,6.38,2.148,8.528,T
2017-12,0.514,3.48,2.424,6.418,2.159,8.577,T
2018-01,0.667,3.446,1.896,6.009,2.174,8.183,T
2018-02,0.758,3.395,1.606,5.759,2.203,7.962,T
2018-03,0.678,3.416,1.305,5.399,2.232,7.631,T
2018-04,0.77,3.372,1.564,5.706,2.258,7.964,T
2018-05,0.656,3.417,1.562,5.635,2.301,7.935,T
2018-06,0.684,3.416,1.558,5.658,2.323,7.981,T
2018-07,0.789,3.394,1.061,5.244,2.346,7.59,T
2018-08,0.757,3.422,0.906,5.085,2.343,7.428,T
2018-09,0.942,3.388,1.172,5.502,2.327,7.829,T
2018-10,1.184,3.305,1.277,5.766,2.362,8.128,T
2018-11,1.218,3.293,1.102,5.613,2.351,7.964,T
2018-12,1.092,3.282,1.045,5.419,2.347,7.766,T
2019-01,1.012,3.303,0.965,5.28,2.336,7.617,T
2019-02,0.925,3.348,1.013,5.286,2.351,7.637,T
2019-03,0.716,3.404,0.828,4.948,2.395,7.343,T
2019-04,0.764,3.397,0.641,4.802,2.423,7.225,T
2019-05,0.497,3.465,0.734,4.696,2.427,7.123,T
2019-06,0.579,3.418,1.113,5.11,2.435,7.546,T
2019-07,0.58,3.428,1.245,5.253,2.468,7.721,T
2019-08,0.134,4.753,1.495,6.382,2.484,8.866,T
2019-09,0.385,3.94,1.53,5.855,2.503,8.358,T
2019-10,0.352,4.062,1.424,5.838,2.529,8.367,T
2019-11,0.319,4.202,1.578,6.099,2.574,8.673,T
2019-12,0.414,3.86,1.332,5.606,2.615,8.221,T
2020-01,0.107,4.916,1.29,6.313,2.655,8.968,T
2020-02,-0.011,5.288,1.05,6.327,2.667,8.994,T
2020-03,0.023,6.128,1.502,7.653,2.632,10.285,T
2020-04,-0.111,6.657,1.556,8.102,2.567,10.669,T
2020-05,-0.177,6.992,1.616,8.431,2.579,11.011,T
2020-06,-0.414,7.697,1.289,8.572,2.649,11.222,T
2020-07,-0.875,8.637,1.466,9.228,2.707,11.935,T
2020-08,-0.885,8.786,1.576,9.477,2.765,12.243,T
2020-09,-0.876,8.826,1.357,9.307,2.806,12.113,T
2020-10,-0.749,8.647,1.148,9.046,2.828,11.874,T
2020-11,-0.898,8.943,0.872,8.917,2.866,11.783,T
2020-12,-1.07,9.242,0.954,9.126,2.921,12.046,T
2021-01,-1.077,9.269,1.112,9.304,2.965,12.269,T
2021-02,-0.912,9.03,1.42,9.538,3.03,12.568,T
2021-03,-0.819,8.899,1.541,9.621,3.145,12.767,T
2021-04,-0.982,9.179,1.457,9.654,3.308,12.962,T
2021-05,-1.038,9.253,1.695,9.91,3.421,13.331,T
2021-06,-1.082,9.312,1.677,9.907,3.501,13.408,T
2021-07,-1.158,9.407,1.608,9.857,3.544,13.401,T
2021-08,-1.126,9.372,1.482,9.728,3.578,13.306,T
2021-09,-1.026,9.243,1.412,9.629,3.628,13.257,T
2021-10,-0.985,9.097,1.969,10.081,3.731,13.812,T
2021-11,-1.175,9.358,2.378,10.561,3.816,14.377,T
2021-12,-1.114,9.151,2.555,10.592,3.87,14.462,T
2022-01,-0.703,8.565,2.761,10.623,3.938,14.561,T
