field,value
ticker,NVDA
price,224.1750030517578
market_equity,5413153798690.796
nfo,435000000.0
L,8.03533508317438e-05
lambda0,8.035980801158973e-05
market_value_of_debt,11040000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
