tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.022825979,0.003065364,BBB,0.51183233,0.025820726
2.0,0.023484891,0.003065364,BBB,0.51183233,0.026481567
3.0,0.024824158,0.003722045,BBB,0.51183233,0.028468703
4.0,0.02629706,0.004379237,BBB,0.51183233,0.030592624
5.0,0.027787704,0.004785632,BBB,0.51183233,0.032489628
6.0,0.029651121,0.005192027,BBB,0.51183233,0.034762571
7.0,0.031871219,0.005617872,BBB,0.51183233,0.037414956
8.0,0.034310689,0.006043204,BBB,0.51183233,0.040289459
9.0,0.036555001,0.006216715,BBB,0.51183233,0.042719287
10.0,0.038452272,0.006138405,BBB,0.51183233,0.044549822
11.0,0.040143927,0.006060095,BBB,0.51183233,0.046173268
12.0,0.041546663,0.005981784,BBB,0.51183233,0.047505894
13.0,0.042691196,0.00597206,BBB,0.51183233,0.04864725
14.0,0.043571963,0.006030409,BBB,0.51183233,0.049591457
15.0,0.044138097,0.006088757,BBB,0.51183233,0.050219301
16.0,0.044422505,0.006147106,BBB,0.51183233,0.050563829
17.0,0.044473003,0.006205455,BBB,0.51183233,0.050673093
18.0,0.044334997,0.006264316,BBB,0.51183233,0.050593245
19.0,0.044054472,0.006322665,BBB,0.51183233,0.050369493
20.0,0.043672783,0.006381014,BBB,0.51183233,0.050043929
21.0,0.043158379,0.006381014,BBB,0.51183233,0.049526384
22.0,0.042592097,0.006381014,BBB,0.51183233,0.048956646
23.0,0.041999031,0.006381014,BBB,0.51183233,0.04835996
24.0,0.041403178,0.006381014,BBB,0.51183233,0.047760469
25.0,0.040833686,0.006381014,BBB,0.51183233,0.047187501
26.0,0.040322763,0.006381014,BBB,0.51183233,0.046673458
27.0,0.039901517,0.006381014,BBB,0.51183233,0.046249641
28.0,0.039601029,0.006381014,BBB,0.51183233,0.045947319
29.0,0.039436785,0.006381014,BBB,0.51183233,0.045782072
30.0,0.039404563,0.006381014,BBB,0.51183233,0.045749654
