tenor,real_rf,market_erp,credit_relative,idiosyncratic,company_erp,real_coe
1.0,0.020372748,0.026425272,-0.006557395,0.0,0.019867876,0.040240625
2.0,0.020855499,0.025128429,-0.006552296,0.0,0.018576133,0.039431632
3.0,0.02134767,0.023941955,-0.007612982,0.0,0.016328973,0.037676642
4.0,0.021968838,0.022856781,-0.008672679,0.0,0.014184102,0.03615294
5.0,0.022870612,0.021869335,-0.009362604,0.0,0.012506731,0.035377343
6.0,0.024166386,0.020971683,-0.010056609,0.0,0.010915073,0.035081459
7.0,0.025829958,0.020157108,-0.010744551,0.0,0.009412557,0.035242515
8.0,0.027754166,0.019416581,-0.011436805,0.0,0.007979776,0.035733942
9.0,0.029791135,0.018739722,-0.011765026,0.0,0.006974695,0.03676583
10.0,0.031788805,0.018119676,-0.011727294,0.0,0.006392382,0.038181188
11.0,0.033614621,0.0175482,-0.011688049,0.0,0.005860151,0.039474772
12.0,0.035166207,0.017021998,-0.01164614,0.0,0.005375858,0.040542065
13.0,0.036384278,0.016533345,-0.011677798,0.0,0.004855548,0.041239826
14.0,0.037245872,0.016081417,-0.011781729,0.0,0.004299688,0.041545559
15.0,0.037758398,0.015662641,-0.011881767,0.0,0.003780874,0.041539271
16.0,0.037950401,0.015273667,-0.011980465,0.0,0.003293202,0.041243603
17.0,0.037865292,0.014913356,-0.012074308,0.0,0.002839048,0.04070434
18.0,0.037552942,0.014579498,-0.012166134,0.0,0.002413365,0.039966306
19.0,0.037064369,0.014271908,-0.01225724,0.0,0.002014668,0.039079037
20.0,0.036452682,0.013987188,-0.012345847,0.0,0.001641341,0.038094023
21.0,0.035759527,0.013724877,-0.012334618,0.0,0.00139026,0.037149787
22.0,0.035025434,0.013483404,-0.012323152,0.0,0.001160252,0.036185686
23.0,0.034279449,0.013261013,-0.01231177,0.0,0.000949243,0.035228692
24.0,0.033551573,0.013056994,-0.012300818,0.0,0.000756176,0.034307749
25.0,0.032868621,0.012870575,-0.0122906,0.0,0.000579975,0.033448596
26.0,0.032259408,0.012698912,-0.012281422,0.0,0.00041749,0.032676898
27.0,0.031752693,0.012543334,-0.012273638,0.0,0.000269695,0.032022389
28.0,0.031369984,0.012400894,-0.012267466,0.0,0.000133428,0.031503412
29.0,0.031124547,0.012272728,-0.012263075,0.0,9.653e-06,0.0311342
30.0,0.031008037,0.012155544,-0.012260329,0.0,-0.000104785,0.030903251
