tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.027880587,0.006125,BBB,1.0,0.027880587
2.0,0.028982037,0.006125,BBB,1.0,0.028982037
3.0,0.031177136,0.007228,BBB,1.0,0.031177136
4.0,0.03334075,0.00833,BBB,1.0,0.03334075
5.0,0.035327705,0.009249,BBB,1.0,0.035327705
6.0,0.037375535,0.010167,BBB,1.0,0.037375535
7.0,0.039277749,0.010853,BBB,1.0,0.039277749
8.0,0.041272997,0.011539,BBB,1.0,0.041272997
9.0,0.043019634,0.011928,BBB,1.0,0.043019634
10.0,0.044463128,0.01202,BBB,1.0,0.044463128
11.0,0.045852142,0.012112,BBB,1.0,0.045852142
12.0,0.04712153,0.012204,BBB,1.0,0.04712153
13.0,0.048169176,0.01225,BBB,1.0,0.048169176
14.0,0.048955597,0.01225,BBB,1.0,0.048955597
15.0,0.049506444,0.01225,BBB,1.0,0.049506444
16.0,0.049810845,0.01225,BBB,1.0,0.049810845
17.0,0.049866486,0.01225,BBB,1.0,0.049866486
18.0,0.049682776,0.01225,BBB,1.0,0.049682776
19.0,0.049276627,0.01225,BBB,1.0,0.049276627
20.0,0.048676612,0.01225,BBB,1.0,0.048676612
21.0,0.047917645,0.01225,BBB,1.0,0.047917645
22.0,0.047050329,0.01225,BBB,1.0,0.047050329
23.0,0.046112592,0.01225,BBB,1.0,0.046112592
24.0,0.04514643,0.01225,BBB,1.0,0.04514643
25.0,0.044197868,0.01225,BBB,1.0,0.044197868
26.0,0.043313807,0.01225,BBB,1.0,0.043313807
27.0,0.042539955,0.01225,BBB,1.0,0.042539955
28.0,0.041910451,0.01225,BBB,1.0,0.041910451
29.0,0.041446904,0.01225,BBB,1.0,0.041446904
30.0,0.041141805,0.01225,BBB,1.0,0.041141805
