field,value
ticker,POOL
price,192.16000366210938
market_equity,7002887589.938263
nfo,1445666000.0
L,0.17111402379239263
lambda0,0.20643855572908673
equity_vol,0.46376573837280277
sigma_V,0.3844089167827825
avg_correlation,0.35
market_value_of_debt,1535031000.0
rating,BBB
offset,1.0
mvd_basis,book-par
