cusip,description,ytw,price_frac,coupon,maturity,years,outstanding,face,sp_rating,issuer
US589331AD,98 MERCK & CO INC 6.4% 01Mar2028,0.0448,1.03213,0.064,2028-03-01,1.6372347707049966,10106800000.0,1000.0,,Merck & Company Inc
US589331AE,71 MERCK & CO INC 5.95% 01Dec2028,0.04505,1.0332,0.0595,2028-12-01,2.3901437371663246,10106800000.0,1000.0,,Merck & Company Inc
US589331AS,67 MERCK & CO INC 3.6% 15Sep2042,0.0572,0.76859,0.036,2042-09-15,16.177960301163587,10106800000.0,1000.0,,Merck & Company Inc
US58933YAJ,47 MERCK & CO INC NEW 4.15% 18May2043,0.05785,0.81398,0.0415,2043-05-18,16.84873374401095,10106800000.0,1000.0,,Merck & Company Inc
US58933YAT,29 MERCK & CO INC NEW 3.7% 10Feb2045,0.0583,0.7508,0.037,2045-02-10,18.584531143052704,10106800000.0,1000.0,,Merck & Company Inc
