tenor,real_rf,market_erp
1.0,1.9434,3.4377
2.0,1.9925,3.8699
3.0,2.0436,4.341
4.0,2.1074,4.3371
5.0,2.1964,4.3255
6.0,2.3196,4.3061
7.0,2.4751,4.2791
8.0,2.6533,4.2442
9.0,2.8407,4.2017
10.0,3.023,4.1514
11.0,3.188,4.0933
12.0,3.3269,4.0275
13.0,3.4347,3.954
14.0,3.5098,3.8727
15.0,3.5536,3.7837
16.0,3.5694,3.687
17.0,3.562,3.5825
18.0,3.5366,3.4703
19.0,3.4986,3.3503
20.0,3.4522,3.2226
21.0,3.4004,3.0872
22.0,3.3442,2.944
23.0,3.2854,2.7931
24.0,3.2263,2.6345
25.0,3.1694,2.4681
26.0,3.1177,2.2939
27.0,3.0742,2.1121
28.0,3.0416,1.9224
29.0,3.0217,1.7251
30.0,3.0142,1.52
31.0,3.0142,1.52
32.0,3.0142,1.52
33.0,3.0142,1.52
34.0,3.0142,1.52
35.0,3.0142,1.52
36.0,3.0142,1.52
37.0,3.0142,1.52
38.0,3.0142,1.52
39.0,3.0142,1.52
40.0,3.0142,1.52
41.0,3.0142,1.52
42.0,3.0142,1.52
43.0,3.0142,1.52
44.0,3.0142,1.52
45.0,3.0142,1.52
46.0,3.0142,1.52
47.0,3.0142,1.52
48.0,3.0142,1.52
49.0,3.0142,1.52
50.0,3.0142,1.52
51.0,3.0142,1.52
52.0,3.0142,1.52
53.0,3.0142,1.52
54.0,3.0142,1.52
55.0,3.0142,1.52
56.0,3.0142,1.52
57.0,3.0142,1.52
58.0,3.0142,1.52
59.0,3.0142,1.52
60.0,3.0142,1.52
61.0,3.0142,1.52
62.0,3.0142,1.52
63.0,3.0142,1.52
64.0,3.0142,1.52
65.0,3.0142,1.52
66.0,3.0142,1.52
67.0,3.0142,1.52
68.0,3.0142,1.52
69.0,3.0142,1.52
70.0,3.0142,1.52
71.0,3.0142,1.52
72.0,3.0142,1.52
73.0,3.0142,1.52
74.0,3.0142,1.52
75.0,3.0142,1.52
76.0,3.0142,1.52
77.0,3.0142,1.52
78.0,3.0142,1.52
79.0,3.0142,1.52
80.0,3.0142,1.52
81.0,3.0142,1.52
82.0,3.0142,1.52
83.0,3.0142,1.52
84.0,3.0142,1.52
85.0,3.0142,1.52
86.0,3.0142,1.52
87.0,3.0142,1.52
88.0,3.0142,1.52
89.0,3.0142,1.52
90.0,3.0142,1.52
91.0,3.0142,1.52
92.0,3.0142,1.52
93.0,3.0142,1.52
94.0,3.0142,1.52
95.0,3.0142,1.52
96.0,3.0142,1.52
97.0,3.0142,1.52
98.0,3.0142,1.52
99.0,3.0142,1.52
100.0,3.0142,1.52
101.0,3.0142,1.52
102.0,3.0142,1.52
103.0,3.0142,1.52
104.0,3.0142,1.52
105.0,3.0142,1.52
106.0,3.0142,1.52
107.0,3.0142,1.52
108.0,3.0142,1.52
109.0,3.0142,1.52
110.0,3.0142,1.52
111.0,3.0142,1.52
112.0,3.0142,1.52
113.0,3.0142,1.52
114.0,3.0142,1.52
115.0,3.0142,1.52
116.0,3.0142,1.52
117.0,3.0142,1.52
118.0,3.0142,1.52
119.0,3.0142,1.52
120.0,3.0142,1.52
121.0,3.0142,1.52
122.0,3.0142,1.52
123.0,3.0142,1.52
124.0,3.0142,1.52
125.0,3.0142,1.52
126.0,3.0142,1.52
127.0,3.0142,1.52
128.0,3.0142,1.52
129.0,3.0142,1.52
130.0,3.0142,1.52
131.0,3.0142,1.52
132.0,3.0142,1.52
133.0,3.0142,1.52
134.0,3.0142,1.52
135.0,3.0142,1.52
136.0,3.0142,1.52
137.0,3.0142,1.52
138.0,3.0142,1.52
139.0,3.0142,1.52
140.0,3.0142,1.52
141.0,3.0142,1.52
142.0,3.0142,1.52
143.0,3.0142,1.52
144.0,3.0142,1.52
145.0,3.0142,1.52
146.0,3.0142,1.52
147.0,3.0142,1.52
148.0,3.0142,1.52
149.0,3.0142,1.52
150.0,3.0142,1.52
