field,value
ticker,TCEHY
generated_utc,2026-09-07 18:49 UTC
generated_iso,2026-09-07T18:49:37Z
bonds_source,none (pure-rating)
n_bonds,0
run_id,34153158687
git_sha,a8ebcd6
obs_category,unset (forecaster's judgment)
obs_category_effective_in_published_curve,none
