field,value
ticker,PYPL
generated_utc,2026-09-13 06:28 UTC
generated_iso,2026-09-13T06:28:11Z
bonds_source,none (pure-rating)
n_bonds,0
run_id,34742796828
git_sha,7ac32fc
obs_category,unset (forecaster's judgment)
obs_category_effective_in_published_curve,none
