field,value
long_name,Mastercard Incorporated
sector,Financial Services
industry,Credit Services
country,United States
exchange,NYQ
currency,USD
market_cap,498616099887.29614
week52_high,601.6199951171875
week52_low,464.5199890136719
employees,39800
fetched_utc,2026-09-13T06:40:17Z
