field,value
ticker,NKE
price,42.560001373291016
market_equity,63137706836.955444
nfo,5039000000.0
L,0.07391087416484879
lambda0,0.07980967717140144
equity_vol,0.4201107794189453
sigma_V,0.3890600244660151
avg_correlation,0.35
market_value_of_debt,11033000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
