tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,2.7499,0.6125,BBB,1.0,2.7499
2.0,2.857,0.6125,BBB,1.0,2.857
3.0,3.0701,0.7228,BBB,1.0,3.0701
4.0,3.2797,0.833,BBB,1.0,3.2797
5.0,3.4718,0.9249,BBB,1.0,3.4718
6.0,3.6694,1.0167,BBB,1.0,3.6694
7.0,3.8526,1.0853,BBB,1.0,3.8526
8.0,4.0444,1.1539,BBB,1.0,4.0444
9.0,4.212,1.1928,BBB,1.0,4.212
10.0,4.3503,1.202,BBB,1.0,4.3503
11.0,4.4832,1.2112,BBB,1.0,4.4832
12.0,4.6045,1.2204,BBB,1.0,4.6045
13.0,4.7045,1.225,BBB,1.0,4.7045
14.0,4.7795,1.225,BBB,1.0,4.7795
15.0,4.832,1.225,BBB,1.0,4.832
16.0,4.861,1.225,BBB,1.0,4.861
17.0,4.8663,1.225,BBB,1.0,4.8663
18.0,4.8488,1.225,BBB,1.0,4.8488
19.0,4.8101,1.225,BBB,1.0,4.8101
20.0,4.7529,1.225,BBB,1.0,4.7529
21.0,4.6805,1.225,BBB,1.0,4.6805
22.0,4.5977,1.225,BBB,1.0,4.5977
23.0,4.5081,1.225,BBB,1.0,4.5081
24.0,4.4157,1.225,BBB,1.0,4.4157
25.0,4.3249,1.225,BBB,1.0,4.3249
26.0,4.2402,1.225,BBB,1.0,4.2402
27.0,4.166,1.225,BBB,1.0,4.166
28.0,4.1056,1.225,BBB,1.0,4.1056
29.0,4.0611,1.225,BBB,1.0,4.0611
30.0,4.0318,1.225,BBB,1.0,4.0318
