tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.028316501,0.00586,BBB,1.0,0.028316501
2.0,0.02931754,0.00586,BBB,1.0,0.02931754
3.0,0.031276134,0.006836,BBB,1.0,0.031276134
4.0,0.033190926,0.007813,BBB,1.0,0.033190926
5.0,0.035031644,0.008729,BBB,1.0,0.035031644
6.0,0.036908821,0.009644,BBB,1.0,0.036908821
7.0,0.038692801,0.010377,BBB,1.0,0.038692801
8.0,0.040594308,0.011109,BBB,1.0,0.040594308
9.0,0.042257465,0.011521,BBB,1.0,0.042257465
10.0,0.043627891,0.011613,BBB,1.0,0.043627891
11.0,0.044973995,0.011704,BBB,1.0,0.044973995
12.0,0.046218254,0.011796,BBB,1.0,0.046218254
13.0,0.04724824,0.011842,BBB,1.0,0.04724824
14.0,0.04801825,0.011842,BBB,1.0,0.04801825
15.0,0.04854973,0.011842,BBB,1.0,0.04854973
16.0,0.048833926,0.011842,BBB,1.0,0.048833926
17.0,0.048872733,0.011842,BBB,1.0,0.048872733
18.0,0.048680807,0.011842,BBB,1.0,0.048680807
19.0,0.048279239,0.011842,BBB,1.0,0.048279239
20.0,0.047700749,0.011842,BBB,1.0,0.047700749
21.0,0.046973897,0.011842,BBB,1.0,0.046973897
22.0,0.046140837,0.011842,BBB,1.0,0.046140837
23.0,0.045235271,0.011842,BBB,1.0,0.045235271
24.0,0.044296027,0.011842,BBB,1.0,0.044296027
25.0,0.04336806,0.011842,BBB,1.0,0.04336806
26.0,0.042498254,0.011842,BBB,1.0,0.042498254
27.0,0.041730216,0.011842,BBB,1.0,0.041730216
28.0,0.041102242,0.011842,BBB,1.0,0.041102242
29.0,0.040634892,0.011842,BBB,1.0,0.040634892
30.0,0.040322748,0.011842,BBB,1.0,0.040322748
