tenor,real_rf,market_erp
1.0,2.1374,3.0832
2.0,2.2445,3.8673
3.0,2.3473,5.1722
4.0,2.4467,5.1665
5.0,2.5469,5.1494
6.0,2.6527,5.121
7.0,2.7673,5.0811
8.0,2.8905,5.0298
9.0,3.0192,4.9672
10.0,3.1483,4.8931
11.0,3.272,4.8077
12.0,3.3841,4.7109
13.0,3.4795,4.6027
14.0,3.5545,4.483
15.0,3.607,4.352
16.0,3.636,4.2096
17.0,3.6413,4.0559
18.0,3.6238,3.8907
19.0,3.5851,3.7141
20.0,3.5279,3.5261
21.0,3.4555,3.3268
22.0,3.3727,3.116
23.0,3.2831,2.8939
24.0,3.1907,2.6604
25.0,3.0999,2.4155
26.0,3.0152,2.1592
27.0,2.941,1.8915
28.0,2.8806,1.6124
29.0,2.8361,1.3219
30.0,2.8068,1.02
31.0,2.8068,1.02
32.0,2.8068,1.02
33.0,2.8068,1.02
34.0,2.8068,1.02
35.0,2.8068,1.02
36.0,2.8068,1.02
37.0,2.8068,1.02
38.0,2.8068,1.02
39.0,2.8068,1.02
40.0,2.8068,1.02
41.0,2.8068,1.02
42.0,2.8068,1.02
43.0,2.8068,1.02
44.0,2.8068,1.02
45.0,2.8068,1.02
46.0,2.8068,1.02
47.0,2.8068,1.02
48.0,2.8068,1.02
49.0,2.8068,1.02
50.0,2.8068,1.02
51.0,2.8068,1.02
52.0,2.8068,1.02
53.0,2.8068,1.02
54.0,2.8068,1.02
55.0,2.8068,1.02
56.0,2.8068,1.02
57.0,2.8068,1.02
58.0,2.8068,1.02
59.0,2.8068,1.02
60.0,2.8068,1.02
61.0,2.8068,1.02
62.0,2.8068,1.02
63.0,2.8068,1.02
64.0,2.8068,1.02
65.0,2.8068,1.02
66.0,2.8068,1.02
67.0,2.8068,1.02
68.0,2.8068,1.02
69.0,2.8068,1.02
70.0,2.8068,1.02
71.0,2.8068,1.02
72.0,2.8068,1.02
73.0,2.8068,1.02
74.0,2.8068,1.02
75.0,2.8068,1.02
76.0,2.8068,1.02
77.0,2.8068,1.02
78.0,2.8068,1.02
79.0,2.8068,1.02
80.0,2.8068,1.02
81.0,2.8068,1.02
82.0,2.8068,1.02
83.0,2.8068,1.02
84.0,2.8068,1.02
85.0,2.8068,1.02
86.0,2.8068,1.02
87.0,2.8068,1.02
88.0,2.8068,1.02
89.0,2.8068,1.02
90.0,2.8068,1.02
91.0,2.8068,1.02
92.0,2.8068,1.02
93.0,2.8068,1.02
94.0,2.8068,1.02
95.0,2.8068,1.02
96.0,2.8068,1.02
97.0,2.8068,1.02
98.0,2.8068,1.02
99.0,2.8068,1.02
100.0,2.8068,1.02
101.0,2.8068,1.02
102.0,2.8068,1.02
103.0,2.8068,1.02
104.0,2.8068,1.02
105.0,2.8068,1.02
106.0,2.8068,1.02
107.0,2.8068,1.02
108.0,2.8068,1.02
109.0,2.8068,1.02
110.0,2.8068,1.02
111.0,2.8068,1.02
112.0,2.8068,1.02
113.0,2.8068,1.02
114.0,2.8068,1.02
115.0,2.8068,1.02
116.0,2.8068,1.02
117.0,2.8068,1.02
118.0,2.8068,1.02
119.0,2.8068,1.02
120.0,2.8068,1.02
121.0,2.8068,1.02
122.0,2.8068,1.02
123.0,2.8068,1.02
124.0,2.8068,1.02
125.0,2.8068,1.02
126.0,2.8068,1.02
127.0,2.8068,1.02
128.0,2.8068,1.02
129.0,2.8068,1.02
130.0,2.8068,1.02
131.0,2.8068,1.02
132.0,2.8068,1.02
133.0,2.8068,1.02
134.0,2.8068,1.02
135.0,2.8068,1.02
136.0,2.8068,1.02
137.0,2.8068,1.02
138.0,2.8068,1.02
139.0,2.8068,1.02
140.0,2.8068,1.02
141.0,2.8068,1.02
142.0,2.8068,1.02
143.0,2.8068,1.02
144.0,2.8068,1.02
145.0,2.8068,1.02
146.0,2.8068,1.02
147.0,2.8068,1.02
148.0,2.8068,1.02
149.0,2.8068,1.02
150.0,2.8068,1.02
