tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.023392203,0.002965799,BBB,0.495207696,0.026490805
2.0,0.024002327,0.002965799,BBB,0.495207696,0.027102776
3.0,0.025278364,0.00360115,BBB,0.495207696,0.029048923
4.0,0.026675587,0.004236997,BBB,0.495207696,0.031119392
5.0,0.028093791,0.0046604,BBB,0.495207696,0.032989474
6.0,0.029835723,0.005084297,BBB,0.495207696,0.03518691
7.0,0.031808703,0.005447285,BBB,0.495207696,0.037553979
8.0,0.033973629,0.005810272,BBB,0.495207696,0.040115745
9.0,0.036006081,0.005992013,BBB,0.495207696,0.042353357
10.0,0.037768789,0.005992013,BBB,0.495207696,0.044126865
11.0,0.039340121,0.005992013,BBB,0.495207696,0.045707824
12.0,0.040649475,0.005992013,BBB,0.495207696,0.0470252
13.0,0.041679542,0.006008355,BBB,0.495207696,0.048079037
14.0,0.042425848,0.006040543,BBB,0.495207696,0.048864342
15.0,0.042888985,0.006072732,BBB,0.495207696,0.04936477
16.0,0.043106125,0.00610492,BBB,0.495207696,0.049617697
17.0,0.043120925,0.006137109,BBB,0.495207696,0.04966703
18.0,0.042983955,0.006169793,BBB,0.495207696,0.049564168
19.0,0.042739079,0.006201981,BBB,0.495207696,0.049352178
20.0,0.042430671,0.00623417,BBB,0.495207696,0.049076234
21.0,0.042053379,0.00623417,BBB,0.495207696,0.048696537
22.0,0.041658516,0.00623417,BBB,0.495207696,0.048299157
23.0,0.041265885,0.00623417,BBB,0.495207696,0.047904022
24.0,0.040890055,0.00623417,BBB,0.495207696,0.047525797
25.0,0.040548699,0.00623417,BBB,0.495207696,0.047182265
26.0,0.040261548,0.00623417,BBB,0.495207696,0.046893283
27.0,0.040047276,0.00623417,BBB,0.495207696,0.046677645
28.0,0.039921438,0.00623417,BBB,0.495207696,0.046551005
29.0,0.0398944,0.00623417,BBB,0.495207696,0.046523795
30.0,0.039959916,0.00623417,BBB,0.495207696,0.046589728
