field,value
ticker,DLO
generated_utc,2026-09-13 06:57 UTC
generated_iso,2026-09-13T06:57:24Z
bonds_source,none (pure-rating)
n_bonds,0
run_id,34744003308
git_sha,357f2a7
obs_category,unset (forecaster's judgment)
obs_category_effective_in_published_curve,none
