tenor,real_rf,market_erp
1.0,2.2063,3.052
2.0,2.3036,4.36
3.0,2.3961,5.1795
4.0,2.4839,5.1737
5.0,2.5703,5.1565
6.0,2.66,5.1278
7.0,2.7586,5.0875
8.0,2.8683,5.0358
9.0,2.9868,4.9726
10.0,3.109,4.8979
11.0,3.2288,4.8117
12.0,3.3386,4.714
13.0,3.4324,4.6048
14.0,3.5059,4.4841
15.0,3.5566,4.3519
16.0,3.5837,4.2083
17.0,3.5874,4.0531
18.0,3.5691,3.8864
19.0,3.5308,3.7083
20.0,3.4756,3.5186
21.0,3.4062,3.3175
22.0,3.3266,3.1049
23.0,3.24,2.8807
24.0,3.1501,2.6451
25.0,3.0612,2.398
26.0,2.9778,2.1394
27.0,2.9041,1.8693
28.0,2.8438,1.5877
29.0,2.7989,1.2946
30.0,2.7689,0.99
31.0,2.7689,0.99
32.0,2.7689,0.99
33.0,2.7689,0.99
34.0,2.7689,0.99
35.0,2.7689,0.99
36.0,2.7689,0.99
37.0,2.7689,0.99
38.0,2.7689,0.99
39.0,2.7689,0.99
40.0,2.7689,0.99
41.0,2.7689,0.99
42.0,2.7689,0.99
43.0,2.7689,0.99
44.0,2.7689,0.99
45.0,2.7689,0.99
46.0,2.7689,0.99
47.0,2.7689,0.99
48.0,2.7689,0.99
49.0,2.7689,0.99
50.0,2.7689,0.99
51.0,2.7689,0.99
52.0,2.7689,0.99
53.0,2.7689,0.99
54.0,2.7689,0.99
55.0,2.7689,0.99
56.0,2.7689,0.99
57.0,2.7689,0.99
58.0,2.7689,0.99
59.0,2.7689,0.99
60.0,2.7689,0.99
61.0,2.7689,0.99
62.0,2.7689,0.99
63.0,2.7689,0.99
64.0,2.7689,0.99
65.0,2.7689,0.99
66.0,2.7689,0.99
67.0,2.7689,0.99
68.0,2.7689,0.99
69.0,2.7689,0.99
70.0,2.7689,0.99
71.0,2.7689,0.99
72.0,2.7689,0.99
73.0,2.7689,0.99
74.0,2.7689,0.99
75.0,2.7689,0.99
76.0,2.7689,0.99
77.0,2.7689,0.99
78.0,2.7689,0.99
79.0,2.7689,0.99
80.0,2.7689,0.99
81.0,2.7689,0.99
82.0,2.7689,0.99
83.0,2.7689,0.99
84.0,2.7689,0.99
85.0,2.7689,0.99
86.0,2.7689,0.99
87.0,2.7689,0.99
88.0,2.7689,0.99
89.0,2.7689,0.99
90.0,2.7689,0.99
91.0,2.7689,0.99
92.0,2.7689,0.99
93.0,2.7689,0.99
94.0,2.7689,0.99
95.0,2.7689,0.99
96.0,2.7689,0.99
97.0,2.7689,0.99
98.0,2.7689,0.99
99.0,2.7689,0.99
100.0,2.7689,0.99
101.0,2.7689,0.99
102.0,2.7689,0.99
103.0,2.7689,0.99
104.0,2.7689,0.99
105.0,2.7689,0.99
106.0,2.7689,0.99
107.0,2.7689,0.99
108.0,2.7689,0.99
109.0,2.7689,0.99
110.0,2.7689,0.99
111.0,2.7689,0.99
112.0,2.7689,0.99
113.0,2.7689,0.99
114.0,2.7689,0.99
115.0,2.7689,0.99
116.0,2.7689,0.99
117.0,2.7689,0.99
118.0,2.7689,0.99
119.0,2.7689,0.99
120.0,2.7689,0.99
121.0,2.7689,0.99
122.0,2.7689,0.99
123.0,2.7689,0.99
124.0,2.7689,0.99
125.0,2.7689,0.99
126.0,2.7689,0.99
127.0,2.7689,0.99
128.0,2.7689,0.99
129.0,2.7689,0.99
130.0,2.7689,0.99
131.0,2.7689,0.99
132.0,2.7689,0.99
133.0,2.7689,0.99
134.0,2.7689,0.99
135.0,2.7689,0.99
136.0,2.7689,0.99
137.0,2.7689,0.99
138.0,2.7689,0.99
139.0,2.7689,0.99
140.0,2.7689,0.99
141.0,2.7689,0.99
142.0,2.7689,0.99
143.0,2.7689,0.99
144.0,2.7689,0.99
145.0,2.7689,0.99
146.0,2.7689,0.99
147.0,2.7689,0.99
148.0,2.7689,0.99
149.0,2.7689,0.99
150.0,2.7689,0.99
