field,value
ticker,MCD
price,269.1000061035156
market_equity,191197130993.4836
nfo,54040000000.0
L,0.22035814797326078
lambda0,0.2826402243548403
equity_vol,0.25289901161193845
sigma_V,0.1971706537888635
avg_correlation,0.35
market_value_of_debt,54814000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
