tenor,real_rf,market_erp,idiosyncratic,company_erp,real_coe
82.0,0.030703934,0.016100366,0.079427231,0.095527597,0.126231531
83.0,0.030703934,0.016100366,0.080523743,0.096624109,0.127328043
84.0,0.030703934,0.016100366,0.081497274,0.097597641,0.128301575
85.0,0.030703934,0.016100366,0.082340609,0.098440975,0.129144909
86.0,0.030703934,0.016100366,0.083046552,0.099146919,0.129850853
87.0,0.030703934,0.016100366,0.083607943,0.09970831,0.130412244
88.0,0.030703934,0.016100366,0.084017658,0.100118025,0.130821959
89.0,0.030703934,0.016100366,0.084268624,0.100368991,0.131072925
90.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
91.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
92.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
93.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
94.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
95.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
96.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
97.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
98.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
99.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
100.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
101.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
102.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
103.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
104.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
105.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
106.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
107.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
108.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
109.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
110.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
111.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
112.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
113.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
114.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
115.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
116.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
117.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
118.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
119.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
120.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
121.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
122.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
123.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
124.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
125.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
126.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
127.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
128.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
129.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
130.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
131.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
132.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
133.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
134.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
135.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
136.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
137.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
138.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
