field,value
ticker,DLO
price,14.859999656677246
market_equity,4372839215.350711
nfo,-334047000.0
L,-0.08270962757884608
lambda0,-0.07639132919118974
market_value_of_debt,90283000.0
rating,BBB
offset,1.0
mvd_basis,book-par
