field,value
ticker,WEX
price,191.52000427246094
market_equity,6527310284.332352
nfo,3952500000.0
L,0.37715377404389777
lambda0,0.6055327275443415
market_value_of_debt,4858300000.0
rating,BBB
offset,1.0
mvd_basis,book-par
