,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
2000-09,3.882,5.154,4.321,13.357,2.67,16.028,NKE
2000-10,3.827,5.158,3.579,12.564,2.67,15.234,NKE
2000-11,3.739,5.13,3.393,12.262,2.668,14.93,NKE
2000-12,3.59,5.125,4.854,13.569,2.662,16.231,NKE
2001-01,3.454,5.123,5.081,13.658,2.685,16.344,NKE
2001-02,3.219,5.026,5.437,13.682,2.667,16.349,NKE
2001-03,3.256,5.09,4.445,12.791,2.616,15.407,NKE
2001-04,3.176,5.075,4.124,12.375,2.637,15.013,NKE
2001-05,3.066,5.255,3.133,11.454,2.658,14.112,NKE
2001-06,3.183,5.228,2.642,11.053,2.624,13.677,NKE
2001-07,3.08,5.172,3.147,11.399,2.577,13.976,NKE
2001-08,3.111,4.984,3.494,11.589,2.57,14.159,NKE
2001-09,2.89,5.195,3.36,11.445,2.557,14.003,NKE
2001-10,2.735,5.248,2.891,10.874,2.511,13.385,NKE
2001-11,3.067,5.029,1.936,10.032,2.486,12.518,NKE
2001-12,3.056,5.047,1.746,9.849,2.454,12.303,NKE
2002-01,3.05,4.983,2.069,10.102,2.418,12.52,NKE
2002-02,2.922,4.992,1.797,9.711,2.413,12.124,NKE
2002-03,3.149,5.064,1.398,9.611,2.435,12.046,NKE
2002-04,2.745,5.067,1.295,9.107,2.446,11.553,NKE
2002-05,2.787,5.015,1.341,9.143,2.41,11.553,NKE
2002-06,2.78,4.985,1.74,9.505,2.402,11.907,NKE
2002-07,2.568,5.058,1.276,8.902,2.433,11.334,NKE
2002-08,2.312,5.074,1.905,9.291,2.46,11.752,NKE
2002-09,2.09,5.06,2.234,9.384,2.442,11.826,NKE
2002-10,2.361,4.929,2.179,9.469,2.484,11.953,NKE
2002-11,2.481,4.934,2.232,9.647,2.501,12.148,NKE
2002-12,2.118,4.975,1.967,9.06,2.519,11.579,NKE
2003-01,2.095,4.969,1.831,8.895,2.54,11.436,NKE
2003-02,1.75,5.045,1.784,8.579,2.574,11.153,NKE
2003-03,2.04,4.931,2.311,9.282,2.581,11.863,NKE
2003-04,2.113,5.1,2.213,9.426,2.525,11.952,NKE
2003-05,1.787,5.365,1.978,9.13,2.517,11.647,NKE
2003-06,1.813,5.527,1.659,8.999,2.526,11.524,NKE
2003-07,2.299,5.473,1.79,9.562,2.53,12.092,NKE
2003-08,2.077,5.553,2.182,9.812,2.54,12.351,NKE
2003-09,1.713,5.717,2.307,9.737,2.558,12.295,NKE
2003-10,1.853,5.668,2.115,9.636,2.543,12.179,NKE
2003-11,1.832,5.684,1.806,9.322,2.529,11.851,NKE
2003-12,1.744,5.777,1.412,8.933,2.544,11.477,NKE
2004-01,1.661,5.89,1.335,8.886,2.556,11.442,NKE
2004-02,1.424,5.94,1.272,8.636,2.547,11.184,NKE
2004-03,1.355,5.72,1.591,8.666,2.56,11.225,NKE
2004-04,1.929,5.644,2.014,9.587,2.611,12.198,NKE
2004-05,1.81,5.578,1.928,9.316,2.679,11.996,NKE
2004-06,1.846,5.624,1.792,9.262,2.706,11.968,NKE
2004-07,1.901,5.613,1.408,8.922,2.695,11.617,NKE
2004-08,1.636,5.648,1.371,8.655,2.679,11.334,NKE
2004-09,1.623,5.296,1.266,8.185,2.68,10.865,NKE
2004-10,1.562,5.191,1.305,8.058,2.738,10.796,NKE
2004-11,1.694,5.131,1.056,7.881,2.772,10.654,NKE
2004-12,1.628,5.118,1.197,7.943,2.761,10.703,NKE
2005-01,1.529,5.087,1.254,7.87,2.747,10.617,NKE
2005-02,1.601,5.004,1.161,7.766,2.757,10.523,NKE
2005-03,1.628,4.909,1.034,7.571,2.775,10.346,NKE
2005-04,1.518,4.866,1.277,7.661,2.81,10.471,NKE
2005-05,1.528,4.853,1.598,7.979,2.763,10.742,NKE
2005-06,1.574,4.749,1.713,8.036,2.749,10.785,NKE
2005-07,1.822,4.245,1.72,7.787,2.803,10.591,NKE
2005-08,1.54,4.279,1.834,7.653,2.845,10.497,NKE
2005-09,1.874,4.166,1.649,7.689,2.928,10.617,NKE
