field,value
ticker,FIS
price,38.13999938964844
market_equity,19669023359.618088
nfo,12899000000.0
L,0.39606333665290216
lambda0,0.6558027698763412
market_value_of_debt,13331000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
