field,value
long_name,"Fidelity National Information Services, Inc."
sector,Technology
industry,Information Technology Services
country,United States
exchange,NYQ
currency,USD
market_cap,19669023359.618088
week52_high,69.13999938964844
week52_low,37.41999816894531
employees,44000
fetched_utc,2026-09-13T06:34:22Z
