cusip,description,ytw,price_frac,coupon,maturity,years,outstanding,face,sp_rating,issuer
US67059TAE,55 NuStar Logistics 5.625% 28apr2027 USD,0.0504,1.00345,0.05625,2027-04-28,0.7939767282683093,579027777.78,1000.0,,Nu Holdings Ltd
US670346AP,04 NUCOR CORP 3.95% 01May2028,0.0444,0.99231,0.0395,2028-05-01,1.8042436687200547,579027777.78,1000.0,,Nu Holdings Ltd
US67059TAH,86 NUSTAR LOGISTICS L P 6.375% 01Oct2030,0.0551,1.03074,0.06375,2030-10-01,4.2217659137577,579027777.78,1000.0,,Nu Holdings Ltd
US67077MAN,83 NUTRIEN LTD 4.125% 15Mar2035,0.0555,0.90135,0.04125,2035-03-15,8.673511293634498,579027777.78,1000.0,,Nu Holdings Ltd
US670346AH,87 NUCOR CORP 6.4% 01Dec2037,0.0547,1.09502,0.064,2037-12-01,11.38945927446954,579027777.78,1000.0,,Nu Holdings Ltd
US67077MAR,97 NUTRIEN LTD 4.9% 01Jun2043,0.061399,0.87107,0.049,2043-06-01,16.8870636550308,579027777.78,1000.0,,Nu Holdings Ltd
US670346AN,55 NUCOR CORP 5.2% 01Aug2043,0.0575,0.92817,0.052,2043-08-01,17.05407255304586,579027777.78,1000.0,,Nu Holdings Ltd
US582839AG,14 MEAD JOHNSON NUTRITION CO 4.6% 01Jun2044,0.057215,0.87464,0.046,2044-06-01,17.88911704312115,579027777.78,1000.0,,Nu Holdings Ltd
US670346AQ,86 NUCOR CORP 4.4% 01May2048,0.0585,0.81724,0.044,2048-05-01,21.804243668720055,579027777.78,1000.0,,Nu Holdings Ltd
