field,value
ticker,PEP
price,139.9499969482422
market_equity,191016569376.78152
nfo,43113000000.0
L,0.18414162770965012
lambda0,0.22570293320973273
market_value_of_debt,42443830203.54591
portfolio_ytm,0.05755637929611912
wavg_mod_duration,9.742861993333056
wavg_coupon,0.04065682008087102
wavg_years,14.45780521920704
rating,BBB
offset,0.4795520957378768
mvd_basis,book-scaled
