tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.021950691,0.001545243,BBB,0.254822392,0.026579087
2.0,0.022434188,0.001545243,BBB,0.254822392,0.027064774
3.0,0.023249613,0.001860458,BBB,0.254822392,0.028831817
4.0,0.02419499,0.002175928,BBB,0.254822392,0.030732794
5.0,0.025308769,0.002380806,BBB,0.254822392,0.032472076
6.0,0.026817982,0.002585683,BBB,0.254822392,0.034611506
7.0,0.02869345,0.002787502,BBB,0.254822392,0.037113113
8.0,0.03083105,0.002989321,BBB,0.254822392,0.039881745
9.0,0.032970453,0.003082586,BBB,0.254822392,0.042324171
10.0,0.034957939,0.003066787,BBB,0.254822392,0.044281407
11.0,0.036772983,0.003050988,BBB,0.254822392,0.046064472
12.0,0.038312905,0.00303519,BBB,0.254822392,0.047569794
13.0,0.039541832,0.00304207,BBB,0.254822392,0.048830779
14.0,0.040436539,0.003071374,BBB,0.254822392,0.049823442
15.0,0.040981412,0.003100934,BBB,0.254822392,0.05046403
16.0,0.041204523,0.003130238,BBB,0.254822392,0.050779217
17.0,0.041149923,0.003159798,BBB,0.254822392,0.050814944
18.0,0.040867086,0.003189102,BBB,0.254822392,0.05061951
19.0,0.040407706,0.003218662,BBB,0.254822392,0.050246607
20.0,0.039824518,0.003247966,BBB,0.254822392,0.049747858
21.0,0.039129108,0.003247966,BBB,0.254822392,0.049045811
22.0,0.038392627,0.003247966,BBB,0.254822392,0.048302302
23.0,0.037644215,0.003247966,BBB,0.254822392,0.047546748
24.0,0.036913971,0.003247966,BBB,0.254822392,0.046809535
25.0,0.036228797,0.003247966,BBB,0.254822392,0.046117822
26.0,0.035617603,0.003247966,BBB,0.254822392,0.045500795
27.0,0.035109239,0.003247966,BBB,0.254822392,0.04498758
28.0,0.034725285,0.003247966,BBB,0.254822392,0.044599961
29.0,0.03447905,0.003247966,BBB,0.254822392,0.044351376
30.0,0.03436216,0.003247966,BBB,0.254822392,0.044233371
