field,value
ticker,PYPL
price,53.720001220703125
market_equity,45955359195.54376
nfo,1938000000.0
L,0.04046490019811183
lambda0,0.04217136007475545
market_value_of_debt,9987000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
