field,value
ticker,GOOG
generated_utc,2026-09-07 04:49 UTC
generated_iso,2026-09-07T04:49:35Z
bonds_source,none (pure-rating)
n_bonds,0
run_id,34084503651
git_sha,babe9f4
obs_category,unset (forecaster's judgment)
obs_category_effective_in_published_curve,none
