field,value
long_name,"Euronet Worldwide, Inc."
sector,Technology
industry,Software - Infrastructure
country,United States
exchange,NMS
currency,USD
market_cap,2699791498.5146713
week52_high,91.58000183105469
week52_low,62.5
employees,10800
fetched_utc,2026-09-13T06:51:46Z
