field,value
long_name,WEX Inc.
sector,Technology
industry,Software - Infrastructure
country,United States
exchange,NYQ
currency,USD
market_cap,6527310284.332352
week52_high,203.99000549316406
week52_low,125.29000091552734
employees,6600
fetched_utc,2026-09-13T06:46:09Z
