,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1969-05,1.457,4.127,0.621,6.205,4.526,10.731,KO
1969-06,1.591,4.13,0.822,6.543,4.561,11.104,KO
1969-07,1.287,4.313,0.894,6.494,4.595,11.089,KO
1969-08,1.565,4.097,0.886,6.548,4.651,11.199,KO
1969-09,2.072,3.946,1.099,7.117,4.684,11.802,KO
1969-10,0.443,4.652,1.467,6.562,4.715,11.278,KO
1969-11,1.928,3.98,1.469,7.377,4.768,12.144,KO
1969-12,0.569,4.394,1.673,6.636,4.819,11.455,KO
1970-01,1.173,4.198,1.556,6.927,4.848,11.775,KO
1970-02,0.588,4.374,1.405,6.367,4.874,11.241,KO
1970-03,1.488,4.094,1.187,6.769,4.877,11.646,KO
1970-04,2.335,3.847,1.069,7.251,4.921,12.173,KO
1970-05,2.051,4.307,1.054,7.412,4.946,12.357,KO
1970-06,2.094,4.306,0.929,7.329,4.967,12.296,KO
1970-07,1.914,4.353,0.861,7.128,4.988,12.116,KO
1970-08,1.941,4.38,1.041,7.362,4.967,12.33,KO
1970-09,1.756,4.544,0.94,7.24,5.008,12.248,KO
1970-10,1.518,4.635,1.272,7.425,5.027,12.452,KO
1970-11,1.104,4.734,1.181,7.019,5.045,12.065,KO
1970-12,0.659,4.964,1.257,6.88,5.063,11.943,KO
1971-01,0.92,4.926,0.846,6.692,5.062,11.754,KO
1971-02,0.613,5.002,0.714,6.329,5.059,11.389,KO
1971-03,0.378,5.519,0.88,6.777,5.057,11.834,KO
1971-04,0.803,4.837,0.864,6.504,5.035,11.538,KO
1971-05,0.961,4.778,1.394,7.133,5.074,12.207,KO
1971-06,1.305,4.671,1.276,7.252,5.113,12.365,KO
1971-07,1.431,4.639,1.245,7.315,5.113,12.429,KO
1971-08,0.593,4.889,1.254,6.736,5.155,11.891,KO
1971-09,2.634,4.254,0.933,7.821,5.138,12.958,KO
1971-10,2.697,4.249,1.019,7.965,5.141,13.107,KO
1971-11,2.759,4.283,0.624,7.666,5.127,12.793,KO
1971-12,2.628,4.461,0.982,8.071,5.153,13.224,KO
1972-01,2.45,4.546,1.082,8.078,5.182,13.26,KO
1972-02,2.426,4.603,1.254,8.283,5.231,13.514,KO
1972-03,2.557,4.611,0.825,7.993,5.263,13.256,KO
1972-04,2.506,4.663,0.907,8.076,5.297,13.373,KO
1972-05,2.524,4.636,0.708,7.868,5.314,13.181,KO
1972-06,2.679,4.514,0.767,7.96,5.313,13.274,KO
1972-07,2.656,4.45,1.028,8.134,5.372,13.506,KO
1972-08,2.719,4.509,1.127,8.355,5.415,13.77,KO
1972-09,2.684,4.519,1.028,8.231,5.479,13.71,KO
1972-10,2.739,4.527,0.714,7.98,5.545,13.525,KO
1972-11,2.673,4.684,0.852,8.209,5.614,13.823,KO
1972-12,2.572,4.624,0.997,8.193,5.646,13.839,KO
1973-01,2.358,4.662,0.882,7.902,5.719,13.621,KO
1973-02,2.455,4.59,0.682,7.727,5.792,13.519,KO
1973-03,2.302,4.614,0.519,7.435,5.905,13.34,KO
1973-04,2.181,4.579,0.537,7.297,6.0,13.297,KO
1973-05,2.18,4.053,0.762,6.995,6.096,13.091,KO
1973-06,2.054,4.013,0.894,6.961,6.192,13.153,KO
1973-07,2.148,3.956,0.853,6.957,6.233,13.19,KO
1973-08,1.717,4.079,0.625,6.421,6.419,12.841,KO
1973-09,1.939,3.971,0.573,6.483,6.479,12.962,KO
1973-10,1.66,4.051,0.65,6.361,6.572,12.932,KO
1973-11,1.664,4.242,0.553,6.459,6.665,13.124,KO
1973-12,1.461,4.377,0.698,6.536,6.756,13.292,KO
1974-01,1.217,4.397,1.013,6.627,6.865,13.492,KO
1974-02,1.124,4.407,1.157,6.688,6.971,13.658,KO
1974-03,1.198,4.394,1.101,6.693,7.055,13.748,KO
1974-04,1.235,4.413,0.788,6.436,7.085,13.52,KO
1974-05,1.446,4.382,0.896,6.724,7.183,13.907,KO
1974-06,1.685,4.304,0.886,6.875,7.242,14.116,KO
1974-07,1.282,4.862,1.811,7.955,7.337,15.292,KO
1974-08,1.868,4.737,2.005,8.61,7.333,15.943,KO
1974-09,1.706,5.054,3.101,9.861,7.46,17.321,KO
1974-10,1.198,5.234,2.413,8.845,7.509,16.354,KO
1974-11,1.494,5.16,2.606,9.26,7.554,16.813,KO
1974-12,1.659,5.051,1.536,8.246,7.593,15.839,KO
1975-01,1.475,5.244,1.852,8.571,7.577,16.148,KO
1975-02,1.509,5.488,1.631,8.628,7.555,16.183,KO
1975-03,1.587,5.516,2.339,9.442,7.501,16.943,KO
1975-04,1.639,5.507,2.297,9.443,7.514,16.957,KO
1975-05,1.585,5.634,2.479,9.698,7.472,17.17,KO
1975-06,1.676,5.628,2.233,9.537,7.478,17.015,KO
1975-07,1.881,5.57,1.906,9.357,7.512,16.869,KO
1975-08,2.042,5.576,1.469,9.087,7.436,16.523,KO
1975-09,2.177,5.542,1.16,8.879,7.392,16.27,KO
1975-10,2.16,5.613,1.368,9.141,7.363,16.505,KO
1975-11,2.398,5.482,1.514,9.394,7.365,16.759,KO
1975-12,2.458,5.447,1.673,9.578,7.339,16.916,KO
1976-01,2.473,5.653,1.675,9.801,7.329,17.13,KO
1976-02,2.572,5.651,1.9,10.123,7.304,17.427,KO
1976-03,2.489,5.68,1.607,9.776,7.296,17.072,KO
1976-04,2.373,5.716,1.593,9.682,7.303,16.985,KO
1976-05,2.396,5.694,1.151,9.241,7.325,16.565,KO
1976-06,2.406,5.681,1.141,9.228,7.318,16.546,KO
1976-07,2.395,5.691,1.187,9.273,7.284,16.557,KO
1976-08,2.478,5.647,1.163,9.288,7.325,16.613,KO
1976-09,2.544,5.631,1.259,9.434,7.325,16.759,KO
1976-10,2.415,5.664,0.942,9.021,7.339,16.361,KO
1976-11,2.489,5.525,0.916,8.93,7.315,16.245,KO
1976-12,2.326,5.475,1.179,8.98,7.334,16.314,KO
1977-01,2.23,5.498,1.189,8.917,7.383,16.301,KO
1977-02,2.11,5.524,1.405,9.039,7.462,16.501,KO
1977-03,2.051,5.511,1.283,8.845,7.531,16.376,KO
1977-04,2.077,5.446,1.337,8.86,7.6,16.46,KO
1977-05,2.275,5.348,1.06,8.683,7.613,16.297,KO
1977-06,2.268,5.349,0.998,8.615,7.654,16.27,KO
1977-07,2.377,4.905,1.17,8.452,7.681,16.134,KO
1977-08,2.389,4.837,1.489,8.715,7.695,16.411,KO
1977-09,2.368,4.429,1.38,8.177,7.723,15.9,KO
1977-10,2.486,4.413,1.044,7.943,7.737,15.68,KO
1977-11,2.521,4.382,0.882,7.785,7.793,15.579,KO
1977-12,2.435,4.227,0.839,7.501,7.822,15.323,KO
1978-01,2.324,4.157,1.167,7.648,7.863,15.511,KO
1978-02,2.491,3.825,1.254,7.57,7.864,15.434,KO
1978-03,2.643,3.74,1.253,7.636,7.906,15.542,KO
1978-04,2.707,3.733,0.969,7.409,7.934,15.343,KO
1978-05,2.658,3.732,0.775,7.165,8.004,15.169,KO
1978-06,2.722,3.711,0.695,7.128,8.074,15.202,KO
1978-07,2.583,3.752,0.921,7.256,8.133,15.388,KO
1978-08,2.569,3.754,0.887,7.21,8.179,15.389,KO
1978-09,2.569,3.751,0.815,7.135,8.252,15.386,KO
1978-10,2.582,3.747,0.968,7.297,8.338,15.635,KO
1978-11,2.633,3.733,0.913,7.279,8.372,15.651,KO
1978-12,2.806,3.681,1.146,7.633,8.418,16.051,KO
1979-01,2.619,3.735,1.125,7.479,8.472,15.951,KO
1979-02,2.607,3.737,1.112,7.456,8.551,16.006,KO
1979-03,2.536,3.758,1.498,7.792,8.602,16.394,KO
1979-04,2.326,3.819,1.462,7.607,8.664,16.271,KO
1979-05,2.4,3.792,1.523,7.715,8.723,16.437,KO
1979-06,2.311,3.817,1.611,7.739,8.753,16.492,KO
1979-07,2.281,3.824,1.324,7.429,8.807,16.236,KO
1979-08,2.313,3.812,1.625,7.75,8.873,16.623,KO
1979-09,2.369,3.794,1.83,7.993,8.921,16.914,KO
1979-10,2.575,3.899,1.678,8.152,8.931,17.083,KO
1979-11,2.513,3.859,1.802,8.174,8.986,17.16,KO
1979-12,2.459,3.948,1.401,7.808,9.05,16.858,KO
1980-01,2.466,3.957,1.387,7.81,9.104,16.914,KO
1980-02,2.433,3.816,1.572,7.821,9.128,16.949,KO
1980-03,2.938,4.116,1.841,8.895,9.169,18.064,KO
1980-04,2.261,4.775,1.759,8.795,9.16,17.955,KO
1980-05,1.851,4.804,1.611,8.266,9.124,17.39,KO
1980-06,3.25,4.754,1.18,9.184,9.105,18.289,KO
1980-07,2.758,4.203,1.542,8.503,8.986,17.488,KO
1980-08,3.075,4.132,1.588,8.795,8.937,17.731,KO
1980-09,2.551,4.301,1.993,8.845,8.883,17.728,KO
1980-10,2.564,4.541,2.152,9.257,8.86,18.117,KO
1980-11,2.84,4.29,2.193,9.323,8.813,18.136,KO
1980-12,2.91,4.549,2.385,9.844,8.763,18.607,KO
1981-01,3.106,4.839,2.203,10.148,8.664,18.812,KO
1981-02,3.18,4.638,2.182,10.0,8.582,18.582,KO
1981-03,3.218,4.627,1.605,9.45,8.454,17.904,KO
1981-04,3.558,4.297,1.757,9.612,8.355,17.967,KO
1981-05,3.721,4.246,1.965,9.932,8.276,18.208,KO
1981-06,3.602,4.665,2.115,10.382,8.196,18.578,KO
1981-07,3.566,4.404,1.926,9.896,8.214,18.11,KO
1981-08,3.564,4.064,1.515,9.143,8.145,17.288,KO
1981-09,3.558,4.091,1.641,9.29,8.084,17.374,KO
1981-10,3.162,4.322,1.843,9.327,7.943,17.27,KO
1981-11,3.021,4.782,1.929,9.732,7.817,17.549,KO
1981-12,3.126,4.931,1.452,9.509,7.677,17.186,KO
1982-01,3.423,4.53,1.482,9.435,7.543,16.979,KO
1982-02,3.525,4.519,1.439,9.483,7.386,16.869,KO
1982-03,3.437,4.849,2.051,10.337,7.217,17.554,KO
1982-04,3.495,4.928,1.775,10.198,7.094,17.291,KO
1982-05,3.438,4.987,1.544,9.969,7.007,16.976,KO
1982-06,3.614,4.717,1.391,9.722,6.937,16.659,KO
1982-07,3.386,4.796,1.916,10.098,6.788,16.886,KO
1982-08,3.141,5.215,1.863,10.219,6.64,16.859,KO
1982-09,3.158,5.295,1.706,10.159,6.47,16.629,KO
1982-10,3.137,5.214,1.155,9.506,6.375,15.881,KO
1982-11,3.209,5.223,1.768,10.2,6.23,16.43,KO
1982-12,3.581,4.912,1.82,10.313,6.066,16.38,KO
1983-01,3.445,4.752,1.998,10.195,5.957,16.152,KO
1983-02,3.705,4.606,1.453,9.764,5.845,15.61,KO
1983-03,3.65,4.48,1.586,9.716,5.765,15.481,KO
1983-04,3.354,4.38,1.34,9.074,5.702,14.775,KO
1983-05,3.59,4.297,1.698,9.585,5.592,15.177,KO
1983-06,3.746,4.228,1.497,9.471,5.432,14.903,KO
1983-07,3.257,4.293,1.76,9.31,5.342,14.651,KO
1983-08,3.279,4.302,2.104,9.685,5.274,14.959,KO
1983-09,3.166,4.339,1.819,9.324,5.225,14.55,KO
1983-10,3.158,4.33,1.73,9.218,5.159,14.377,KO
1983-11,3.158,4.31,1.53,8.998,5.127,14.125,KO
1983-12,3.192,4.278,1.6,9.07,5.104,14.174,KO
1984-01,3.227,4.261,1.662,9.15,5.073,14.222,KO
1984-02,3.151,4.332,1.616,9.099,5.043,14.141,KO
1984-03,3.162,4.305,1.784,9.251,4.999,14.25,KO
1984-04,3.201,4.292,1.576,9.069,4.925,13.994,KO
1984-05,3.439,4.201,1.445,9.085,4.844,13.929,KO
1984-06,3.464,4.213,1.412,9.089,4.79,13.879,KO
1984-07,3.41,4.299,1.517,9.226,4.74,13.966,KO
1984-08,3.615,4.348,1.319,9.282,4.7,13.982,KO
1984-09,3.606,4.278,1.198,9.082,4.654,13.736,KO
1984-10,3.433,4.066,1.202,8.701,4.612,13.313,KO
1984-11,3.433,4.052,1.238,8.723,4.557,13.281,KO
1984-12,3.272,4.103,1.119,8.494,4.512,13.005,KO
1985-01,3.685,3.892,1.28,8.857,4.443,13.299,KO
1985-02,3.774,3.875,1.416,9.065,4.407,13.472,KO
1985-03,3.592,3.896,1.94,9.428,4.388,13.816,KO
1985-04,3.598,3.863,1.693,9.154,4.355,13.51,KO
1985-05,3.748,4.012,1.57,9.33,4.333,13.663,KO
1985-06,3.863,4.041,1.087,8.991,4.304,13.294,KO
1985-07,3.987,4.041,1.204,9.232,4.26,13.493,KO
1985-08,3.802,4.03,1.074,8.906,4.218,13.124,KO
1985-09,3.68,3.989,0.927,8.596,4.176,12.771,KO
1985-10,3.669,3.918,0.666,8.253,4.157,12.41,KO
1985-11,3.286,4.018,1.342,8.646,4.154,12.8,KO
1985-12,3.361,3.997,1.383,8.741,4.152,12.893,KO
1986-01,3.155,3.966,1.22,8.341,4.135,12.476,KO
1986-02,3.087,4.016,1.064,8.167,4.054,12.221,KO
1986-03,3.061,4.075,1.328,8.464,3.967,12.431,KO
1986-04,3.196,3.974,1.772,8.942,3.895,12.836,KO
1986-05,3.152,3.773,1.279,8.204,3.868,12.072,KO
1986-06,3.101,3.783,1.485,8.369,3.871,12.24,KO
1986-07,3.107,3.852,1.25,8.209,3.843,12.052,KO
1986-08,2.948,4.031,1.784,8.763,3.831,12.593,KO
1986-09,2.84,3.881,1.759,8.48,3.834,12.314,KO
1986-10,2.808,3.95,1.949,8.707,3.806,12.512,KO
1986-11,2.878,3.959,1.42,8.257,3.786,12.044,KO
1986-12,2.895,4.049,1.616,8.56,3.77,12.33,KO
1987-01,2.829,3.928,1.644,8.401,3.797,12.197,KO
1987-02,2.857,3.837,1.588,8.282,3.847,12.129,KO
1987-03,2.9,3.816,1.237,7.953,3.921,11.874,KO
1987-04,2.724,3.809,1.371,7.904,3.983,11.887,KO
1987-05,2.84,3.776,1.23,7.846,3.995,11.84,KO
1987-06,2.764,3.857,1.102,7.723,3.985,11.708,KO
1987-07,2.861,3.875,0.975,7.711,4.012,11.723,KO
1987-08,2.824,3.963,1.115,7.902,4.045,11.946,KO
1987-09,2.879,3.896,1.08,7.855,4.055,11.91,KO
1987-10,3.068,4.25,0.971,8.289,4.074,12.363,KO
1987-11,2.908,4.732,1.044,8.684,4.078,12.762,KO
1987-12,2.614,4.84,1.021,8.475,4.075,12.551,KO
1988-01,2.59,4.879,1.115,8.584,4.05,12.634,KO
1988-02,2.526,4.901,1.165,8.592,4.046,12.638,KO
1988-03,2.632,4.895,1.381,8.908,4.048,12.956,KO
1988-04,2.629,4.91,1.142,8.681,4.051,12.732,KO
1988-05,2.864,4.854,0.986,8.704,4.054,12.758,KO
1988-06,2.868,5.002,0.726,8.596,4.064,12.66,KO
1988-07,2.709,5.061,0.678,8.448,4.08,12.528,KO
1988-08,2.97,4.974,0.966,8.91,4.076,12.986,KO
1988-09,2.959,4.991,1.371,9.321,4.092,13.413,KO
1988-10,2.977,5.051,1.498,9.526,4.102,13.628,KO
1988-11,3.103,4.943,1.261,9.307,4.106,13.413,KO
1988-12,3.183,4.909,0.996,9.088,4.123,13.211,KO
1989-01,3.347,4.918,0.717,8.982,4.145,13.127,KO
1989-02,3.408,4.885,0.806,9.099,4.161,13.26,KO
1989-03,3.419,4.784,1.026,9.229,4.175,13.404,KO
1989-04,3.3,4.82,1.186,9.306,4.187,13.493,KO
1989-05,3.278,4.905,1.262,9.445,4.206,13.651,KO
1989-06,3.245,4.977,1.014,9.236,4.191,13.427,KO
1989-07,3.241,5.018,1.664,9.923,4.175,14.098,KO
1989-08,3.32,5.083,1.543,9.946,4.153,14.098,KO
1989-09,3.389,5.047,1.485,9.921,4.123,14.043,KO
1989-10,3.31,5.075,1.394,9.779,4.131,13.91,KO
1989-11,3.274,5.044,1.615,9.933,4.14,14.073,KO
1989-12,3.315,5.054,1.606,9.975,4.135,14.11,KO
1990-01,3.22,4.991,1.528,9.739,4.173,13.911,KO
1990-02,3.131,4.899,1.243,9.273,4.172,13.445,KO
1990-03,3.271,4.831,1.326,9.428,4.163,13.591,KO
1990-04,3.247,4.775,1.346,9.368,4.117,13.485,KO
1990-05,3.101,4.837,1.771,9.709,4.082,13.791,KO
1990-06,3.046,4.813,1.579,9.438,4.097,13.535,KO
1990-07,2.959,4.789,1.396,9.144,4.1,13.243,KO
1990-08,2.752,4.837,1.005,8.594,4.149,12.744,KO
1990-09,2.628,4.833,1.058,8.519,4.179,12.698,KO
1990-10,2.488,4.381,1.605,8.474,4.176,12.649,KO
1990-11,2.555,3.855,1.447,7.857,4.159,12.016,KO
1990-12,2.313,3.915,1.477,7.705,4.129,11.835,KO
1991-01,2.247,3.944,0.753,6.944,4.076,11.02,KO
1991-02,2.302,4.161,0.746,7.209,4.029,11.238,KO
1991-03,2.45,4.146,0.68,7.276,3.976,11.252,KO
1991-04,2.446,4.136,0.766,7.348,3.952,11.3,KO
1991-05,2.475,4.059,0.932,7.466,3.933,11.399,KO
1991-06,2.536,3.978,0.833,7.347,3.889,11.235,KO
1991-07,2.578,3.958,0.994,7.53,3.844,11.375,KO
1991-08,2.471,3.965,1.231,7.667,3.769,11.436,KO
1991-09,2.502,3.962,1.227,7.691,3.712,11.403,KO
1991-10,2.32,4.005,0.944,7.269,3.65,10.919,KO
1991-11,2.356,3.959,1.123,7.438,3.63,11.068,KO
1991-12,2.6,3.878,1.481,7.959,3.611,11.57,KO
1992-01,2.527,4.094,1.464,8.085,3.552,11.637,KO
1992-02,2.57,4.088,1.374,8.032,3.545,11.577,KO
1992-03,2.528,4.103,1.251,7.882,3.55,11.431,KO
1992-04,2.548,4.064,1.169,7.781,3.527,11.308,KO
1992-05,2.437,4.073,1.275,7.785,3.493,11.279,KO
1992-06,2.305,4.054,1.719,8.078,3.477,11.555,KO
1992-07,2.25,4.056,1.565,7.871,3.461,11.332,KO
1992-08,2.061,4.058,1.499,7.618,3.44,11.058,KO
1992-09,2.097,4.041,1.596,7.734,3.407,11.142,KO
1992-10,2.422,3.951,1.496,7.869,3.403,11.272,KO
1992-11,2.55,3.949,1.432,7.931,3.372,11.303,KO
1992-12,2.621,4.022,1.281,7.924,3.341,11.265,KO
1993-01,2.539,4.046,1.284,7.869,3.349,11.218,KO
1993-02,2.437,4.075,0.983,7.495,3.329,10.824,KO
1993-03,2.424,4.12,0.767,7.311,3.298,10.609,KO
1993-04,2.571,4.116,1.15,7.837,3.29,11.128,KO
1993-05,2.571,4.125,1.151,7.847,3.271,11.118,KO
1993-06,2.595,4.154,1.259,8.008,3.236,11.244,KO
1993-07,2.588,4.17,1.064,7.822,3.201,11.023,KO
1993-08,2.589,4.039,1.053,7.681,3.182,10.863,KO
1993-09,2.682,4.058,0.794,7.534,3.159,10.693,KO
1993-10,2.409,4.116,0.773,7.298,3.147,10.444,KO
1993-11,2.5,4.084,0.565,7.149,3.124,10.273,KO
1993-12,2.555,4.076,0.754,7.385,3.114,10.498,KO
1994-01,2.491,4.112,1.462,8.065,3.081,11.146,KO
1994-02,2.491,4.089,1.92,8.5,3.065,11.566,KO
1994-03,2.576,4.047,1.707,8.33,3.05,11.38,KO
1994-04,2.672,4.001,1.023,7.696,3.025,10.72,KO
1994-05,2.626,4.044,0.976,7.646,3.006,10.652,KO
1994-06,2.617,4.078,1.169,7.864,3.008,10.872,KO
1994-07,2.643,4.071,1.523,8.237,3.017,11.254,KO
1994-08,2.762,4.109,1.182,8.053,3.015,11.068,KO
1994-09,2.681,4.129,1.573,8.383,3.007,11.39,KO
1994-10,2.809,4.112,1.353,8.274,2.969,11.243,KO
1994-11,2.919,4.051,1.783,8.753,2.962,11.716,KO
1994-12,2.929,4.003,1.254,8.186,2.951,11.137,KO
1995-01,2.928,4.023,1.015,7.966,2.95,10.916,KO
1995-02,2.832,4.071,0.644,7.547,2.944,10.491,KO
1995-03,2.827,4.081,0.627,7.535,2.932,10.467,KO
1995-04,2.776,4.104,0.606,7.486,2.937,10.423,KO
1995-05,2.702,4.178,0.604,7.484,2.936,10.42,KO
1995-06,2.686,4.226,0.597,7.509,2.914,10.423,KO
1995-07,2.756,4.282,0.492,7.53,2.882,10.412,KO
1995-08,2.807,4.297,0.513,7.617,2.86,10.477,KO
1995-09,2.825,4.353,0.627,7.805,2.844,10.648,KO
1995-10,2.844,4.363,0.886,8.093,2.853,10.946,KO
1995-11,2.901,4.374,0.851,8.126,2.828,10.954,KO
1995-12,2.893,4.392,0.899,8.184,2.812,10.997,KO
1996-01,2.734,4.394,0.773,7.901,2.817,10.718,KO
1996-02,2.914,4.442,1.049,8.405,2.801,11.207,KO
1996-03,2.926,4.402,1.011,8.339,2.806,11.145,KO
1996-04,3.012,4.4,1.097,8.509,2.8,11.309,KO
1996-05,3.015,4.41,1.342,8.767,2.79,11.557,KO
1996-06,3.017,4.409,1.641,9.067,2.77,11.837,KO
1996-07,3.108,4.32,1.55,8.978,2.775,11.753,KO
1996-08,3.078,4.328,1.402,8.808,2.759,11.567,KO
1996-09,3.108,4.323,1.099,8.53,2.758,11.288,KO
1996-10,3.092,4.334,1.117,8.543,2.747,11.291,KO
1996-11,3.104,4.356,1.115,8.575,2.756,11.331,KO
1996-12,3.096,4.314,1.244,8.654,2.75,11.404,KO
1997-01,3.048,4.34,1.556,8.944,2.717,11.662,KO
1997-02,3.091,4.363,1.574,9.028,2.705,11.732,KO
1997-03,3.138,4.343,1.774,9.255,2.672,11.926,KO
1997-04,3.086,4.266,2.031,9.383,2.639,12.022,KO
1997-05,3.14,4.354,1.804,9.298,2.607,11.905,KO
1997-06,3.127,4.401,1.616,9.144,2.6,11.744,KO
1997-07,3.097,4.455,1.367,8.919,2.583,11.502,KO
1997-08,3.149,4.427,1.914,9.49,2.572,12.062,KO
1997-09,3.222,4.429,1.826,9.477,2.555,12.032,KO
1997-10,3.246,4.408,1.898,9.552,2.54,12.091,KO
1997-11,3.233,4.358,1.598,9.189,2.51,11.699,KO
1997-12,3.26,4.379,1.782,9.421,2.491,11.913,KO
1998-01,3.143,4.374,1.71,9.227,2.473,11.699,KO
1998-02,3.314,4.426,1.414,9.154,2.455,11.61,KO
1998-03,3.33,4.503,1.529,9.362,2.444,11.805,KO
1998-04,3.3,4.532,1.376,9.208,2.443,11.651,KO
1998-05,3.37,4.512,1.657,9.539,2.457,11.995,KO
1998-06,3.395,4.489,1.603,9.487,2.453,11.94,KO
1998-07,3.356,4.547,1.754,9.657,2.449,12.107,KO
1998-08,3.358,4.538,1.588,9.484,2.442,11.926,KO
1998-09,3.347,4.626,2.304,10.277,2.431,12.708,KO
1998-10,3.084,4.633,2.493,10.21,2.43,12.64,KO
1998-11,3.258,4.97,2.359,10.587,2.435,13.022,KO
1998-12,3.302,5.052,2.047,10.401,2.441,12.842,KO
1999-01,3.607,5.129,2.109,10.845,2.448,13.293,KO
1999-02,3.8,5.142,2.058,11.0,2.446,13.445,KO
1999-03,3.736,5.194,1.949,10.879,2.459,13.337,KO
