field,value
ticker,ITUB
price,8.43
market_equity,92914385529.06
nfo,351698000000.0
L,0.7910215986932125
lambda0,3.7851835105770846
market_value_of_debt,563696000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
