field,value
long_name,The Clorox Company
sector,Consumer Defensive
industry,Household & Personal Products
country,United States
exchange,NYQ
currency,USD
market_cap,10496811603.05214
week52_high,128.89999389648438
week52_low,82.51000213623047
employees,9200
fetched_utc,2026-09-22T17:38:45Z
