field,value
long_name,Caterpillar Inc.
sector,Industrials
industry,Farm & Heavy Construction Machinery
country,United States
exchange,NYQ
currency,USD
market_cap,375324546868.5
week52_high,1073.4599609375
week52_low,459.5799865722656
employees,118000
fetched_utc,2026-09-22T08:19:24Z
