field,value
ticker,2020.HK
price,71.7
market_equity,198644820387.9
nfo,26206000000.0
L,0.11654838507945349
lambda0,0.1319239029179151
market_value_of_debt,31764000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
