field,value
ticker,NTES
price,115.61000061035156
market_equity,74019325550.3377
nfo,-35630272000.0
L,-0.9281362447052712
lambda0,-0.48136445090639496
market_value_of_debt,6729742000.0
rating,BBB
offset,1.0
mvd_basis,book-par
