field,value
ticker,MA
price,569.1900024414062
market_equity,498616099887.29614
nfo,8443000000.0
L,0.016650918999139595
lambda0,0.01693286679252515
market_value_of_debt,19000000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
