field,value
long_name,"NRG Energy, Inc."
sector,Utilities
industry,Utilities - Independent Power Producers
country,United States
exchange,NYQ
currency,USD
market_cap,22280208644.11196
week52_high,189.9600067138672
week52_low,105.12999725341797
employees,16702
fetched_utc,2026-09-16T08:24:21Z
