tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.021855557,0.001452148,BBB,0.239470339,0.026579087
2.0,0.022339009,0.001452148,BBB,0.239470339,0.027064774
3.0,0.023134928,0.001748373,BBB,0.239470339,0.028831817
4.0,0.024060736,0.002044837,BBB,0.239470339,0.030732794
5.0,0.025161716,0.002237371,BBB,0.239470339,0.032472076
6.0,0.02665804,0.002429906,BBB,0.239470339,0.034611506
7.0,0.02852071,0.002619566,BBB,0.239470339,0.037113113
8.0,0.030645419,0.002809227,BBB,0.239470339,0.039881745
9.0,0.032778634,0.002896873,BBB,0.239470339,0.042324171
10.0,0.034766736,0.002882026,BBB,0.239470339,0.044281407
11.0,0.036582431,0.002867178,BBB,0.239470339,0.046064472
12.0,0.038123059,0.002852331,BBB,0.239470339,0.047569794
13.0,0.039351329,0.002858797,BBB,0.239470339,0.048830779
14.0,0.040244036,0.002886336,BBB,0.239470339,0.049823442
15.0,0.040786955,0.002914115,BBB,0.239470339,0.05046403
16.0,0.041008186,0.002941654,BBB,0.239470339,0.050779217
17.0,0.040951743,0.002969432,BBB,0.239470339,0.050814944
18.0,0.040667122,0.002996971,BBB,0.239470339,0.05061951
19.0,0.040205979,0.00302475,BBB,0.239470339,0.050246607
20.0,0.039621068,0.003052289,BBB,0.239470339,0.049747858
21.0,0.038925794,0.003052289,BBB,0.239470339,0.049045811
22.0,0.038189457,0.003052289,BBB,0.239470339,0.048302302
23.0,0.037441192,0.003052289,BBB,0.239470339,0.047546748
24.0,0.03671109,0.003052289,BBB,0.239470339,0.046809535
25.0,0.036026051,0.003052289,BBB,0.239470339,0.046117822
26.0,0.035414976,0.003052289,BBB,0.239470339,0.045500795
27.0,0.034906712,0.003052289,BBB,0.239470339,0.04498758
28.0,0.034522832,0.003052289,BBB,0.239470339,0.044599961
29.0,0.034276645,0.003052289,BBB,0.239470339,0.044351376
30.0,0.034159779,0.003052289,BBB,0.239470339,0.044233371
