tenor,real_rf,market_erp,credit_relative,idiosyncratic,company_erp,real_coe
1.0,0.019695446,0.023802,0.000397848,0.0,0.024199848,0.043895294
2.0,0.020352341,0.022719445,0.000397686,0.0,0.02311713,0.043469471
3.0,0.021016807,0.021727506,0.000769713,0.0,0.022497219,0.043514025
4.0,0.021812489,0.020822342,0.001143475,0.0,0.021965817,0.043778306
5.0,0.022880841,0.019997995,0.001373921,0.0,0.021371916,0.044252756
6.0,0.024318998,0.019249408,0.00160521,0.0,0.020854618,0.045173617
7.0,0.026090552,0.018569998,0.00185038,0.0,0.020420378,0.04651093
8.0,0.028078987,0.017950965,0.002095066,0.0,0.020046031,0.048125018
9.0,0.030131022,0.017386395,0.002196068,0.0,0.019582463,0.049713485
10.0,0.032097356,0.016867682,0.002155655,0.0,0.019023336,0.051120693
11.0,0.033859617,0.01639014,0.002111573,0.0,0.018501714,0.052361331
12.0,0.035334953,0.015947708,0.00207011,0.0,0.018017818,0.05335277
13.0,0.036482739,0.015539233,0.002065111,0.0,0.017604343,0.054087083
14.0,0.037297735,0.015159864,0.002099868,0.0,0.017259732,0.054557467
15.0,0.037799909,0.014808203,0.002134076,0.0,0.016942279,0.054742188
16.0,0.038022022,0.014481887,0.002166156,0.0,0.016648043,0.054670065
17.0,0.038011642,0.01417972,0.00219941,0.0,0.016379129,0.054390771
18.0,0.0378134,0.013900374,0.002233907,0.0,0.016134282,0.053947682
19.0,0.037474091,0.01364248,0.00226489,0.0,0.015907371,0.053381461
20.0,0.037034295,0.013404524,0.002297274,0.0,0.015701798,0.052736093
21.0,0.036523163,0.013184805,0.002295675,0.0,0.01548048,0.052003643
22.0,0.035960484,0.012982526,0.002294002,0.0,0.015276528,0.051237012
23.0,0.03537119,0.012796938,0.002292308,0.0,0.015089245,0.050460435
24.0,0.034779127,0.012626212,0.002290639,0.0,0.014916851,0.049695978
25.0,0.034213258,0.012468574,0.002289057,0.0,0.014757631,0.048970889
26.0,0.033705583,0.012325415,0.002287634,0.0,0.014613048,0.048318632
27.0,0.033287017,0.012193913,0.002286431,0.0,0.014480344,0.047767361
28.0,0.032988441,0.012075426,0.002285519,0.0,0.014360945,0.047349385
29.0,0.032825241,0.011966944,0.002284925,0.0,0.014251869,0.04707711
30.0,0.032793224,0.011869415,0.002284641,0.0,0.014154056,0.04694728
