tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.026579087,0.006064,BBB,1.0,0.026579087
2.0,0.027064774,0.006064,BBB,1.0,0.027064774
3.0,0.028831817,0.007301,BBB,1.0,0.028831817
4.0,0.030732794,0.008539,BBB,1.0,0.030732794
5.0,0.032472076,0.009343,BBB,1.0,0.032472076
6.0,0.034611506,0.010147,BBB,1.0,0.034611506
7.0,0.037113113,0.010939,BBB,1.0,0.037113113
8.0,0.039881745,0.011731,BBB,1.0,0.039881745
9.0,0.042324171,0.012097,BBB,1.0,0.042324171
10.0,0.044281407,0.012035,BBB,1.0,0.044281407
11.0,0.046064472,0.011973,BBB,1.0,0.046064472
12.0,0.047569794,0.011911,BBB,1.0,0.047569794
13.0,0.048830779,0.011938,BBB,1.0,0.048830779
14.0,0.049823442,0.012053,BBB,1.0,0.049823442
15.0,0.05046403,0.012169,BBB,1.0,0.05046403
16.0,0.050779217,0.012284,BBB,1.0,0.050779217
17.0,0.050814944,0.0124,BBB,1.0,0.050814944
18.0,0.05061951,0.012515,BBB,1.0,0.05061951
19.0,0.050246607,0.012631,BBB,1.0,0.050246607
20.0,0.049747858,0.012746,BBB,1.0,0.049747858
21.0,0.049045811,0.012746,BBB,1.0,0.049045811
22.0,0.048302302,0.012746,BBB,1.0,0.048302302
23.0,0.047546748,0.012746,BBB,1.0,0.047546748
24.0,0.046809535,0.012746,BBB,1.0,0.046809535
25.0,0.046117822,0.012746,BBB,1.0,0.046117822
26.0,0.045500795,0.012746,BBB,1.0,0.045500795
27.0,0.04498758,0.012746,BBB,1.0,0.04498758
28.0,0.044599961,0.012746,BBB,1.0,0.044599961
29.0,0.044351376,0.012746,BBB,1.0,0.044351376
30.0,0.044233371,0.012746,BBB,1.0,0.044233371
