tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.026142884,0.006049,BBB,1.0,0.026142884
2.0,0.02680804,0.006049,BBB,1.0,0.02680804
3.0,0.028816384,0.007346,BBB,1.0,0.028816384
4.0,0.030938961,0.008642,BBB,1.0,0.030938961
5.0,0.032853128,0.009506,BBB,1.0,0.032853128
6.0,0.035089607,0.01037,BBB,1.0,0.035089607
7.0,0.037496915,0.011111,BBB,1.0,0.037496915
8.0,0.040099103,0.011852,BBB,1.0,0.040099103
9.0,0.042364823,0.012222,BBB,1.0,0.042364823
10.0,0.044149836,0.012222,BBB,1.0,0.044149836
11.0,0.045724556,0.012222,BBB,1.0,0.045724556
12.0,0.047026247,0.012222,BBB,1.0,0.047026247
13.0,0.048059124,0.012255,BBB,1.0,0.048059124
14.0,0.048824486,0.012321,BBB,1.0,0.048824486
15.0,0.049308106,0.012387,BBB,1.0,0.049308106
16.0,0.049547375,0.012453,BBB,1.0,0.049547375
17.0,0.049589358,0.012519,BBB,1.0,0.049589358
18.0,0.049479157,0.012584,BBB,1.0,0.049479157
19.0,0.049266134,0.01265,BBB,1.0,0.049266134
20.0,0.048990213,0.012716,BBB,1.0,0.048990213
21.0,0.048610548,0.012716,BBB,1.0,0.048610548
22.0,0.048214248,0.012716,BBB,1.0,0.048214248
23.0,0.047820193,0.012716,BBB,1.0,0.047820193
24.0,0.047443046,0.012716,BBB,1.0,0.047443046
25.0,0.047101635,0.012716,BBB,1.0,0.047101635
26.0,0.046813722,0.012716,BBB,1.0,0.046813722
27.0,0.046599147,0.012716,BBB,1.0,0.046599147
28.0,0.046472516,0.012716,BBB,1.0,0.046472516
29.0,0.046445308,0.012716,BBB,1.0,0.046445308
30.0,0.046512283,0.012716,BBB,1.0,0.046512283
