tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.026482593,0.006064,BBB,1.0,0.026482593
2.0,0.026969261,0.006064,BBB,1.0,0.026969261
3.0,0.028738197,0.007301,BBB,1.0,0.028738197
4.0,0.030647247,0.008539,BBB,1.0,0.030647247
5.0,0.03240187,0.009343,BBB,1.0,0.03240187
6.0,0.034565984,0.010147,BBB,1.0,0.034565984
7.0,0.037101704,0.010939,BBB,1.0,0.037101704
8.0,0.039902543,0.011731,BBB,1.0,0.039902543
9.0,0.042368992,0.012097,BBB,1.0,0.042368992
10.0,0.044327356,0.012035,BBB,1.0,0.044327356
11.0,0.046086439,0.011973,BBB,1.0,0.046086439
12.0,0.047551986,0.011911,BBB,1.0,0.047551986
13.0,0.048764705,0.011938,BBB,1.0,0.048764705
14.0,0.049706919,0.012053,BBB,1.0,0.049706919
15.0,0.050302271,0.012169,BBB,1.0,0.050302271
16.0,0.050578537,0.012284,BBB,1.0,0.050578537
17.0,0.05058379,0.0124,BBB,1.0,0.05058379
18.0,0.050367392,0.012515,BBB,1.0,0.050367392
19.0,0.049983028,0.012631,BBB,1.0,0.049983028
20.0,0.049478107,0.012746,BBB,1.0,0.049478107
21.0,0.048775193,0.012746,BBB,1.0,0.048775193
22.0,0.048030826,0.012746,BBB,1.0,0.048030826
23.0,0.047276516,0.012746,BBB,1.0,0.047276516
24.0,0.046538446,0.012746,BBB,1.0,0.046538446
25.0,0.045844821,0.012746,BBB,1.0,0.045844821
26.0,0.045223774,0.012746,BBB,1.0,0.045223774
27.0,0.044705471,0.012746,BBB,1.0,0.044705471
28.0,0.044310647,0.012746,BBB,1.0,0.044310647
29.0,0.044052734,0.012746,BBB,1.0,0.044052734
30.0,0.043925368,0.012746,BBB,1.0,0.043925368
