tenor,real_rf,market_erp
1.0,2.2881,3.0524
2.0,2.3877,4.389
3.0,2.4815,5.2697
4.0,2.5685,5.2639
5.0,2.6516,5.2462
6.0,2.7355,5.2169
7.0,2.827,5.1758
8.0,2.9298,5.123
9.0,3.0423,5.0584
10.0,3.1605,4.9821
11.0,3.2781,4.894
12.0,3.387,4.7942
13.0,3.4805,4.6827
14.0,3.554,4.5594
15.0,3.6046,4.4243
16.0,3.6311,4.2776
17.0,3.6339,4.1191
18.0,3.6143,3.9488
19.0,3.5744,3.7668
20.0,3.5174,3.5731
21.0,3.446,3.3676
22.0,3.3644,3.1504
23.0,3.2757,2.9215
24.0,3.1838,2.6808
25.0,3.0928,2.4283
26.0,3.0072,2.1641
27.0,2.9315,1.8882
28.0,2.8691,1.6006
29.0,2.8222,1.3011
30.0,2.7902,0.99
31.0,2.7902,0.99
32.0,2.7902,0.99
33.0,2.7902,0.99
34.0,2.7902,0.99
35.0,2.7902,0.99
36.0,2.7902,0.99
37.0,2.7902,0.99
38.0,2.7902,0.99
39.0,2.7902,0.99
40.0,2.7902,0.99
41.0,2.7902,0.99
42.0,2.7902,0.99
43.0,2.7902,0.99
44.0,2.7902,0.99
45.0,2.7902,0.99
46.0,2.7902,0.99
47.0,2.7902,0.99
48.0,2.7902,0.99
49.0,2.7902,0.99
50.0,2.7902,0.99
51.0,2.7902,0.99
52.0,2.7902,0.99
53.0,2.7902,0.99
54.0,2.7902,0.99
55.0,2.7902,0.99
56.0,2.7902,0.99
57.0,2.7902,0.99
58.0,2.7902,0.99
59.0,2.7902,0.99
60.0,2.7902,0.99
61.0,2.7902,0.99
62.0,2.7902,0.99
63.0,2.7902,0.99
64.0,2.7902,0.99
65.0,2.7902,0.99
66.0,2.7902,0.99
67.0,2.7902,0.99
68.0,2.7902,0.99
69.0,2.7902,0.99
70.0,2.7902,0.99
71.0,2.7902,0.99
72.0,2.7902,0.99
73.0,2.7902,0.99
74.0,2.7902,0.99
75.0,2.7902,0.99
76.0,2.7902,0.99
77.0,2.7902,0.99
78.0,2.7902,0.99
79.0,2.7902,0.99
80.0,2.7902,0.99
81.0,2.7902,0.99
82.0,2.7902,0.99
83.0,2.7902,0.99
84.0,2.7902,0.99
85.0,2.7902,0.99
86.0,2.7902,0.99
87.0,2.7902,0.99
88.0,2.7902,0.99
89.0,2.7902,0.99
90.0,2.7902,0.99
91.0,2.7902,0.99
92.0,2.7902,0.99
93.0,2.7902,0.99
94.0,2.7902,0.99
95.0,2.7902,0.99
96.0,2.7902,0.99
97.0,2.7902,0.99
98.0,2.7902,0.99
99.0,2.7902,0.99
100.0,2.7902,0.99
101.0,2.7902,0.99
102.0,2.7902,0.99
103.0,2.7902,0.99
104.0,2.7902,0.99
105.0,2.7902,0.99
106.0,2.7902,0.99
107.0,2.7902,0.99
108.0,2.7902,0.99
109.0,2.7902,0.99
110.0,2.7902,0.99
111.0,2.7902,0.99
112.0,2.7902,0.99
113.0,2.7902,0.99
114.0,2.7902,0.99
115.0,2.7902,0.99
116.0,2.7902,0.99
117.0,2.7902,0.99
118.0,2.7902,0.99
119.0,2.7902,0.99
120.0,2.7902,0.99
121.0,2.7902,0.99
122.0,2.7902,0.99
123.0,2.7902,0.99
124.0,2.7902,0.99
125.0,2.7902,0.99
126.0,2.7902,0.99
127.0,2.7902,0.99
128.0,2.7902,0.99
129.0,2.7902,0.99
130.0,2.7902,0.99
131.0,2.7902,0.99
132.0,2.7902,0.99
133.0,2.7902,0.99
134.0,2.7902,0.99
135.0,2.7902,0.99
136.0,2.7902,0.99
137.0,2.7902,0.99
138.0,2.7902,0.99
139.0,2.7902,0.99
140.0,2.7902,0.99
141.0,2.7902,0.99
142.0,2.7902,0.99
143.0,2.7902,0.99
144.0,2.7902,0.99
145.0,2.7902,0.99
146.0,2.7902,0.99
147.0,2.7902,0.99
148.0,2.7902,0.99
149.0,2.7902,0.99
150.0,2.7902,0.99
