,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1991-05,2.475,4.059,5.384,11.918,3.933,15.852,AAPL
1991-06,2.536,3.978,4.819,11.333,3.889,15.221,AAPL
1991-07,2.578,3.958,3.94,10.476,3.844,14.32,AAPL
1991-08,2.471,3.965,3.583,10.019,3.769,13.788,AAPL
1991-09,2.502,3.962,3.178,9.642,3.712,13.354,AAPL
1991-10,2.32,4.005,3.033,9.358,3.65,13.009,AAPL
1991-11,2.356,3.959,2.649,8.964,3.63,12.594,AAPL
1991-12,2.6,3.878,2.487,8.965,3.611,12.576,AAPL
1992-01,2.527,4.094,3.236,9.857,3.552,13.409,AAPL
1992-02,2.57,4.088,2.97,9.628,3.545,13.173,AAPL
1992-03,2.528,4.103,3.19,9.821,3.55,13.37,AAPL
1992-04,2.548,4.064,2.093,8.705,3.527,12.232,AAPL
1992-05,2.437,4.073,1.695,8.205,3.493,11.699,AAPL
1992-06,2.305,4.054,2.324,8.683,3.477,12.16,AAPL
1992-07,2.25,4.056,2.888,9.194,3.461,12.655,AAPL
1992-08,2.061,4.058,2.656,8.775,3.44,12.215,AAPL
1992-09,2.097,4.041,1.813,7.951,3.407,11.358,AAPL
1992-10,2.422,3.951,2.463,8.836,3.403,12.239,AAPL
1992-11,2.55,3.949,2.573,9.072,3.372,12.444,AAPL
1992-12,2.621,4.022,2.405,9.048,3.341,12.39,AAPL
1993-01,2.539,4.046,1.382,7.967,3.349,11.316,AAPL
1993-02,2.437,4.075,2.096,8.608,3.329,11.937,AAPL
1993-03,2.424,4.12,1.99,8.534,3.298,11.833,AAPL
1993-04,2.571,4.116,2.067,8.754,3.29,12.044,AAPL
1993-05,2.571,4.125,1.976,8.672,3.271,11.943,AAPL
1993-06,2.595,4.154,3.519,10.268,3.236,13.503,AAPL
1993-07,2.588,4.17,5.278,12.036,3.201,15.237,AAPL
1993-08,2.589,4.039,5.555,12.183,3.182,15.366,AAPL
1993-09,2.682,4.058,4.589,11.329,3.159,14.488,AAPL
1993-10,2.409,4.116,4.174,10.699,3.147,13.845,AAPL
1993-11,2.5,4.084,3.923,10.507,3.124,13.632,AAPL
1993-12,2.555,4.076,3.941,10.572,3.114,13.686,AAPL
1994-01,2.491,4.112,3.085,9.688,3.081,12.769,AAPL
1994-02,2.491,4.089,3.74,10.32,3.065,13.385,AAPL
1994-03,2.576,4.047,3.416,10.039,3.05,13.088,AAPL
1994-04,2.672,4.001,3.86,10.533,3.025,13.558,AAPL
1994-05,2.626,4.044,3.257,9.927,3.006,12.933,AAPL
1994-06,2.617,4.078,3.097,9.792,3.008,12.8,AAPL
1994-07,2.643,4.071,3.457,10.171,3.017,13.188,AAPL
1994-08,2.762,4.109,3.183,10.054,3.015,13.069,AAPL
1994-09,2.681,4.129,2.749,9.559,3.007,12.566,AAPL
1994-10,2.809,4.112,2.837,9.758,2.969,12.727,AAPL
1994-11,2.919,4.051,3.218,10.188,2.962,13.151,AAPL
1994-12,2.929,4.003,2.979,9.911,2.951,12.862,AAPL
1995-01,2.928,4.023,1.836,8.787,2.95,11.737,AAPL
1995-02,2.832,4.071,1.761,8.664,2.944,11.608,AAPL
1995-03,2.827,4.081,2.78,9.688,2.932,12.62,AAPL
1995-04,2.776,4.104,2.577,9.457,2.937,12.393,AAPL
1995-05,2.702,4.178,2.203,9.083,2.936,12.019,AAPL
1995-06,2.686,4.226,1.769,8.681,2.914,11.595,AAPL
1995-07,2.756,4.282,2.058,9.096,2.882,11.978,AAPL
1995-08,2.807,4.297,2.241,9.345,2.86,12.206,AAPL
1995-09,2.825,4.353,3.194,10.372,2.844,13.216,AAPL
1995-10,2.844,4.363,2.566,9.773,2.853,12.626,AAPL
1995-11,2.901,4.374,2.236,9.511,2.828,12.339,AAPL
1995-12,2.893,4.392,2.452,9.737,2.812,12.55,AAPL
1996-01,2.734,4.394,3.871,10.999,2.817,13.816,AAPL
1996-02,2.914,4.442,3.568,10.924,2.801,13.725,AAPL
1996-03,2.926,4.402,3.019,10.347,2.806,13.153,AAPL
1996-04,3.012,4.4,2.188,9.6,2.8,12.4,AAPL
1996-05,3.015,4.41,2.331,9.756,2.79,12.546,AAPL
1996-06,3.017,4.409,3.249,10.675,2.77,13.445,AAPL
1996-07,3.108,4.32,3.712,11.14,2.775,13.914,AAPL
1996-08,3.078,4.328,4.015,11.421,2.759,14.18,AAPL
1996-09,3.108,4.323,3.53,10.961,2.758,13.719,AAPL
1996-10,3.092,4.334,3.027,10.453,2.747,13.2,AAPL
1996-11,3.104,4.356,2.932,10.392,2.756,13.149,AAPL
1996-12,3.096,4.314,2.622,10.032,2.75,12.782,AAPL
1997-01,3.048,4.34,4.035,11.423,2.717,14.141,AAPL
1997-02,3.091,4.363,3.974,11.428,2.705,14.132,AAPL
1997-03,3.138,4.343,4.236,11.717,2.672,14.389,AAPL
1997-04,3.086,4.266,3.602,10.954,2.639,13.594,AAPL
1997-05,3.14,4.354,3.811,11.305,2.607,13.912,AAPL
1997-06,3.127,4.401,3.919,11.447,2.6,14.047,AAPL
1997-07,3.097,4.455,4.293,11.845,2.583,14.428,AAPL
1997-08,3.149,4.427,5.449,13.025,2.572,15.596,AAPL
1997-09,3.222,4.429,4.299,11.95,2.555,14.505,AAPL
1997-10,3.246,4.408,5.112,12.766,2.54,15.306,AAPL
1997-11,3.233,4.358,4.052,11.643,2.51,14.153,AAPL
1997-12,3.26,4.379,5.868,13.507,2.491,15.998,AAPL
1998-01,3.143,4.374,6.382,13.899,2.473,16.372,AAPL
1998-02,3.314,4.426,7.831,15.571,2.455,18.026,AAPL
1998-03,3.33,4.503,6.725,14.558,2.444,17.002,AAPL
1998-04,3.3,4.532,5.0,12.832,2.443,15.275,AAPL
1998-05,3.37,4.512,3.911,11.793,2.457,14.25,AAPL
1998-06,3.395,4.489,3.121,11.005,2.453,13.458,AAPL
1998-07,3.356,4.547,4.163,12.066,2.449,14.516,AAPL
1998-08,3.358,4.538,3.413,11.309,2.442,13.751,AAPL
1998-09,3.347,4.626,4.501,12.474,2.431,14.905,AAPL
1998-10,3.084,4.633,3.407,11.124,2.43,13.554,AAPL
1998-11,3.258,4.97,4.817,13.045,2.435,15.48,AAPL
1998-12,3.302,5.052,5.078,13.432,2.441,15.873,AAPL
1999-01,3.607,5.129,4.167,12.903,2.448,15.351,AAPL
1999-02,3.8,5.142,3.864,12.806,2.446,15.252,AAPL
1999-03,3.736,5.194,2.478,11.408,2.459,13.866,AAPL
1999-04,3.714,5.236,4.074,13.024,2.504,15.528,AAPL
1999-05,3.697,5.245,3.512,12.454,2.495,14.949,AAPL
1999-06,3.841,5.221,3.441,12.503,2.491,14.994,AAPL
1999-07,3.807,5.21,3.361,12.378,2.51,14.888,AAPL
1999-08,3.873,5.246,4.56,13.679,2.525,16.204,AAPL
1999-09,3.912,5.249,4.05,13.211,2.558,15.769,AAPL
1999-10,3.948,5.25,4.51,13.708,2.559,16.267,AAPL
1999-11,3.963,5.365,4.69,14.018,2.57,16.588,AAPL
1999-12,4.106,5.426,4.055,13.587,2.581,16.167,AAPL
2000-01,4.141,5.422,3.309,12.872,2.591,15.463,AAPL
2000-02,4.074,5.43,2.781,12.285,2.633,14.918,AAPL
2000-03,3.851,5.454,3.619,12.924,2.678,15.602,AAPL
2000-04,3.912,5.381,3.367,12.66,2.631,15.291,AAPL
2000-05,4.053,5.257,5.271,14.581,2.644,17.224,AAPL
2000-06,3.857,5.273,6.294,15.424,2.687,18.111,AAPL
2000-07,3.944,5.178,5.424,14.546,2.684,17.231,AAPL
2000-08,3.878,5.165,4.164,13.207,2.667,15.874,AAPL
2000-09,3.882,5.154,7.629,16.665,2.67,19.335,AAPL
2000-10,3.827,5.158,8.862,17.847,2.67,20.517,AAPL
2000-11,3.739,5.13,7.975,16.844,2.668,19.512,AAPL
2000-12,3.59,5.125,4.852,13.567,2.662,16.229,AAPL
2001-01,3.454,5.123,5.843,14.42,2.685,17.105,AAPL
2001-02,3.219,5.026,5.561,13.806,2.667,16.472,AAPL
2001-03,3.256,5.09,6.969,15.315,2.616,17.931,AAPL
2001-04,3.176,5.075,5.541,13.792,2.637,16.429,AAPL
2001-05,3.066,5.255,6.551,14.872,2.658,17.53,AAPL
2001-06,3.183,5.228,6.037,14.448,2.624,17.072,AAPL
2001-07,3.08,5.172,7.313,15.565,2.577,18.142,AAPL
2001-08,3.111,4.984,6.23,14.325,2.57,16.895,AAPL
2001-09,2.89,5.195,4.879,12.964,2.557,15.521,AAPL
2001-10,2.735,5.248,3.863,11.846,2.511,14.356,AAPL
2001-11,3.067,5.029,3.95,12.046,2.486,14.532,AAPL
2001-12,3.056,5.047,3.56,11.663,2.454,14.117,AAPL
2002-01,3.05,4.983,3.593,11.626,2.418,14.044,AAPL
2002-02,2.922,4.992,3.809,11.723,2.413,14.136,AAPL
2002-03,3.149,5.064,3.382,11.595,2.435,14.03,AAPL
2002-04,2.745,5.067,3.607,11.419,2.446,13.865,AAPL
2002-05,2.787,5.015,2.921,10.723,2.41,13.133,AAPL
2002-06,2.78,4.985,3.465,11.23,2.402,13.631,AAPL
2002-07,2.568,5.058,2.507,10.133,2.433,12.566,AAPL
2002-08,2.312,5.074,2.514,9.9,2.46,12.36,AAPL
2002-09,2.09,5.06,3.097,10.247,2.442,12.689,AAPL
2002-10,2.361,4.929,3.022,10.312,2.484,12.796,AAPL
2002-11,2.481,4.934,3.613,11.028,2.501,13.529,AAPL
2002-12,2.118,4.975,2.855,9.948,2.519,12.467,AAPL
2003-01,2.095,4.969,2.586,9.65,2.54,12.19,AAPL
2003-02,1.75,5.045,2.231,9.026,2.574,11.6,AAPL
2003-03,2.04,4.931,2.59,9.561,2.581,12.142,AAPL
2003-04,2.113,5.1,2.879,10.092,2.525,12.618,AAPL
2003-05,1.787,5.365,3.715,10.867,2.517,13.384,AAPL
2003-06,1.813,5.527,3.197,10.537,2.526,13.063,AAPL
2003-07,2.299,5.473,3.014,10.786,2.53,13.317,AAPL
2003-08,2.077,5.553,2.462,10.092,2.54,12.632,AAPL
2003-09,1.713,5.717,2.448,9.878,2.558,12.436,AAPL
2003-10,1.853,5.668,2.047,9.568,2.543,12.11,AAPL
2003-11,1.832,5.684,2.391,9.907,2.529,12.436,AAPL
2003-12,1.744,5.777,2.53,10.051,2.544,12.595,AAPL
2004-01,1.661,5.89,2.622,10.173,2.556,12.729,AAPL
2004-02,1.424,5.94,2.157,9.521,2.547,12.068,AAPL
2004-03,1.355,5.72,2.742,9.817,2.56,12.377,AAPL
2004-04,1.929,5.644,2.359,9.932,2.611,12.544,AAPL
2004-05,1.81,5.578,2.473,9.861,2.679,12.54,AAPL
2004-06,1.846,5.624,2.395,9.865,2.706,12.571,AAPL
2004-07,1.901,5.613,2.551,10.065,2.695,12.759,AAPL
2004-08,1.636,5.648,2.658,9.942,2.679,12.621,AAPL
2004-09,1.623,5.296,2.701,9.62,2.68,12.299,AAPL
2004-10,1.562,5.191,4.133,10.886,2.738,13.624,AAPL
2004-11,1.694,5.131,4.751,11.576,2.772,14.348,AAPL
2004-12,1.628,5.118,4.908,11.654,2.761,14.415,AAPL
2005-01,1.529,5.087,5.049,11.665,2.747,14.412,AAPL
2005-02,1.601,5.004,4.959,11.564,2.757,14.321,AAPL
2005-03,1.628,4.909,4.231,10.768,2.775,13.543,AAPL
2005-04,1.518,4.866,3.786,10.17,2.81,12.98,AAPL
2005-05,1.528,4.853,3.361,9.742,2.763,12.505,AAPL
2005-06,1.574,4.749,3.417,9.74,2.749,12.488,AAPL
2005-07,1.822,4.245,3.317,9.384,2.803,12.187,AAPL
2005-08,1.54,4.279,3.929,9.748,2.845,12.592,AAPL
2005-09,1.874,4.166,4.192,10.232,2.928,13.161,AAPL
2005-10,1.881,4.109,4.191,10.181,2.907,13.088,AAPL
2005-11,1.982,4.097,4.129,10.208,2.842,13.05,AAPL
2005-12,1.841,4.102,3.733,9.676,2.841,12.517,AAPL
2006-01,1.951,4.047,3.051,9.049,2.885,11.934,AAPL
2006-02,1.846,4.039,2.938,8.823,2.856,11.679,AAPL
2006-03,2.231,3.96,3.269,9.46,2.838,12.298,AAPL
2006-04,2.269,3.947,3.66,9.876,2.85,12.726,AAPL
2006-05,2.31,3.903,3.875,10.088,2.895,12.983,AAPL
2006-06,2.428,3.816,3.537,9.781,2.903,12.684,AAPL
2006-07,2.276,3.821,4.041,10.138,2.886,13.023,AAPL
2006-08,2.226,3.817,3.428,9.471,2.856,12.327,AAPL
2006-09,2.242,3.815,3.574,9.631,2.715,12.346,AAPL
2006-10,2.277,3.803,2.546,8.626,2.65,11.276,AAPL
2006-11,2.169,3.793,2.869,8.831,2.693,11.524,AAPL
2006-12,2.338,3.736,3.008,9.082,2.729,11.81,AAPL
2007-01,2.321,3.732,3.035,9.088,2.687,11.775,AAPL
2007-02,2.125,3.764,2.414,8.303,2.707,11.01,AAPL
2007-03,2.213,3.688,2.244,8.145,2.728,10.873,AAPL
2007-04,2.189,3.702,1.93,7.821,2.707,10.528,AAPL
2007-05,2.365,3.671,2.551,8.587,2.711,11.298,AAPL
2007-06,2.415,3.648,2.248,8.311,2.705,11.016,AAPL
2007-07,2.369,3.645,2.789,8.803,2.676,11.479,AAPL
2007-08,2.255,3.607,2.251,8.113,2.642,10.755,AAPL
2007-09,2.178,3.636,2.264,8.078,2.696,10.774,AAPL
2007-10,2.062,3.666,3.0,8.728,2.75,11.479,AAPL
2007-11,1.615,3.686,2.802,8.103,2.803,10.905,AAPL
2007-12,1.659,3.633,3.02,8.312,2.779,11.091,AAPL
2008-01,1.204,3.667,3.716,8.587,2.785,11.372,AAPL
2008-02,1.141,3.67,3.552,8.363,2.757,11.12,AAPL
2008-03,1.06,3.683,4.134,8.877,2.743,11.62,AAPL
2008-04,1.391,3.596,3.266,8.253,2.729,10.983,AAPL
2008-05,1.579,3.533,3.158,8.27,2.735,11.006,AAPL
2008-06,1.425,3.564,3.148,8.137,2.785,10.922,AAPL
2008-07,1.585,3.658,2.591,7.834,2.811,10.644,AAPL
2008-08,1.648,3.675,2.476,7.799,2.774,10.573,AAPL
2008-09,2.064,3.822,2.909,8.795,2.72,11.515,AAPL
2008-10,2.787,4.76,4.138,11.685,2.595,14.28,AAPL
2008-11,2.631,5.247,4.024,11.902,2.363,14.265,AAPL
2008-12,2.003,5.534,3.998,11.535,2.25,13.784,AAPL
2009-01,1.909,5.242,3.598,10.749,2.209,12.958,AAPL
2009-02,1.967,4.959,4.997,11.923,2.192,14.115,AAPL
2009-03,1.619,5.082,4.248,10.949,2.114,13.063,AAPL
2009-04,1.652,5.399,3.068,10.119,2.06,12.179,AAPL
2009-05,1.591,5.523,2.02,9.134,1.993,11.127,AAPL
2009-06,1.575,5.539,1.942,9.056,1.96,11.017,AAPL
2009-07,1.593,5.539,1.881,9.013,1.891,10.904,AAPL
2009-08,1.501,5.685,1.928,9.114,1.922,11.036,AAPL
2009-09,1.242,5.785,1.542,8.569,1.926,10.494,AAPL
2009-10,1.292,5.782,1.482,8.556,2.0,10.556,AAPL
2009-11,0.987,5.905,1.518,8.41,2.143,10.553,AAPL
2009-12,1.299,5.847,1.318,8.464,2.202,10.666,AAPL
2010-01,1.123,5.926,1.191,8.24,2.186,10.427,AAPL
2010-02,1.264,5.864,1.083,8.211,2.142,10.352,AAPL
2010-03,1.315,5.976,1.271,8.562,2.147,10.709,AAPL
2010-04,1.137,6.098,1.626,8.861,2.133,10.994,AAPL
2010-05,1.113,6.101,2.234,9.448,2.109,11.557,AAPL
2010-06,1.019,6.119,2.321,9.459,2.028,11.488,AAPL
2010-07,1.175,6.07,2.393,9.638,2.035,11.673,AAPL
2010-08,0.84,6.156,1.891,8.887,2.023,10.91,AAPL
2010-09,0.844,6.202,1.714,8.76,2.018,10.778,AAPL
2010-10,0.647,6.409,1.27,8.326,2.016,10.342,AAPL
2010-11,0.776,6.35,1.439,8.565,2.012,10.576,AAPL
2010-12,0.935,6.295,1.627,8.857,2.036,10.894,AAPL
2011-01,0.983,6.24,1.636,8.859,2.046,10.905,AAPL
2011-02,0.908,6.277,1.46,8.645,2.081,10.725,AAPL
2011-03,0.864,6.242,1.095,8.201,2.123,10.323,AAPL
2011-04,0.699,6.275,1.069,8.043,2.158,10.201,AAPL
2011-05,0.672,6.267,0.952,7.891,2.186,10.077,AAPL
2011-06,0.758,6.181,0.837,7.776,2.182,9.957,AAPL
2011-07,0.371,6.676,1.687,8.734,2.182,10.917,AAPL
2011-08,0.342,6.916,2.081,9.339,2.187,11.526,AAPL
2011-09,0.2,7.365,2.608,10.173,2.187,12.36,AAPL
2011-10,0.08,6.822,2.188,9.09,2.153,11.243,AAPL
2011-11,0.003,6.859,2.195,9.057,2.133,11.19,AAPL
2011-12,-0.096,7.071,1.959,8.934,2.09,11.024,AAPL
2012-01,-0.24,7.457,2.18,9.397,2.076,11.473,AAPL
2012-02,-0.24,7.292,2.838,9.89,2.06,11.95,AAPL
2012-03,-0.057,6.658,3.007,9.608,2.032,11.64,AAPL
2012-04,-0.241,6.81,2.744,9.313,1.993,11.306,AAPL
2012-05,-0.395,7.113,2.552,9.27,1.934,11.204,AAPL
2012-06,-0.211,6.684,2.385,8.858,1.919,10.777,AAPL
2012-07,-0.496,7.341,2.398,9.243,1.888,11.13,AAPL
2012-08,-0.501,7.235,2.386,9.12,1.897,11.018,AAPL
2012-09,-0.626,7.473,2.208,9.055,1.909,10.963,AAPL
2012-10,-0.611,7.475,2.567,9.431,1.91,11.341,AAPL
2012-11,-0.65,7.528,2.175,9.053,1.869,10.923,AAPL
2012-12,-0.642,7.465,2.737,9.56,1.857,11.417,AAPL
2013-01,-0.489,7.194,3.521,10.226,1.836,12.062,AAPL
2013-02,-0.567,7.288,3.426,10.147,1.855,12.001,AAPL
2013-03,-0.474,7.03,2.867,9.423,1.806,11.23,AAPL
2013-04,-0.58,7.2,1.747,8.367,1.766,10.132,AAPL
2013-05,0.04,5.577,1.301,6.918,1.779,8.696,AAPL
2013-06,0.435,4.105,1.939,6.479,1.799,8.277,AAPL
2013-07,0.608,3.736,2.527,6.871,1.806,8.677,AAPL
2013-08,0.766,3.618,3.276,7.66,1.763,9.423,AAPL
2013-09,0.726,3.593,2.981,7.3,1.729,9.03,AAPL
2013-10,0.766,3.557,2.659,6.982,1.705,8.687,AAPL
2013-11,0.913,3.51,2.324,6.747,1.718,8.465,AAPL
2013-12,1.047,3.462,1.828,6.337,1.731,8.068,AAPL
2014-01,0.7,3.564,1.994,6.258,1.731,7.989,AAPL
2014-02,0.752,3.542,1.72,6.014,1.69,7.704,AAPL
2014-03,0.815,3.518,1.647,5.98,1.714,7.693,AAPL
2014-04,0.664,3.56,1.991,6.215,1.741,7.956,AAPL
2014-05,0.522,3.597,2.445,6.564,1.749,8.312,AAPL
2014-06,0.549,3.582,2.123,6.254,1.739,7.992,AAPL
2014-07,0.549,3.577,1.69,5.816,1.727,7.543,AAPL
2014-08,0.5,3.589,1.55,5.639,1.699,7.338,AAPL
2014-09,0.761,3.505,1.359,5.625,1.69,7.314,AAPL
2014-10,0.723,3.516,1.384,5.623,1.685,7.308,AAPL
2014-11,0.683,3.526,1.641,5.85,1.654,7.504,AAPL
2014-12,0.606,3.546,2.273,6.425,1.606,8.032,AAPL
2015-01,0.145,4.875,2.542,7.562,1.538,9.1,AAPL
2015-02,0.42,3.911,2.508,6.839,1.539,8.378,AAPL
2015-03,0.262,4.487,2.225,6.974,1.534,8.508,AAPL
2015-04,0.407,3.959,1.499,5.865,1.525,7.39,AAPL
2015-05,0.558,3.559,1.309,5.426,1.538,6.964,AAPL
2015-06,0.868,3.456,1.301,5.625,1.554,7.179,AAPL
2015-07,0.788,3.477,1.628,5.893,1.562,7.455,AAPL
2015-08,0.99,3.412,1.364,5.766,1.57,7.337,AAPL
2015-09,1.001,3.408,1.261,5.67,1.56,7.23,AAPL
2015-10,1.047,3.392,0.9,5.339,1.585,6.924,AAPL
2015-11,1.04,3.393,0.711,5.144,1.62,6.764,AAPL
