field,value
ticker,ITUB
generated_utc,2026-09-23 02:45 UTC
generated_iso,2026-09-23T02:45:46Z
bonds_source,none (pure-rating)
n_bonds,0
run_id,35811606577
git_sha,d5c921d
obs_category,unset (forecaster's judgment)
obs_category_effective_in_published_curve,none
