field,value
long_name,"Toast, Inc."
sector,Technology
industry,Software - Infrastructure
country,United States
exchange,NYQ
currency,USD
market_cap,18565359382.629395
week52_high,42.150001525878906
week52_low,22.260000228881836
employees,6500
fetched_utc,2026-09-13T07:00:14Z
