tenor,real_cod,spread,rating,offset,real_cod_BBB
1.0,0.026490805,0.005989,BBB,1.0,0.026490805
2.0,0.027102776,0.005989,BBB,1.0,0.027102776
3.0,0.029048923,0.007272,BBB,1.0,0.029048923
4.0,0.031119392,0.008556,BBB,1.0,0.031119392
5.0,0.032989474,0.009411,BBB,1.0,0.032989474
6.0,0.03518691,0.010267,BBB,1.0,0.03518691
7.0,0.037553979,0.011,BBB,1.0,0.037553979
8.0,0.040115745,0.011733,BBB,1.0,0.040115745
9.0,0.042353357,0.0121,BBB,1.0,0.042353357
10.0,0.044126865,0.0121,BBB,1.0,0.044126865
11.0,0.045707824,0.0121,BBB,1.0,0.045707824
12.0,0.0470252,0.0121,BBB,1.0,0.0470252
13.0,0.048079037,0.012133,BBB,1.0,0.048079037
14.0,0.048864342,0.012198,BBB,1.0,0.048864342
15.0,0.04936477,0.012263,BBB,1.0,0.04936477
16.0,0.049617697,0.012328,BBB,1.0,0.049617697
17.0,0.04966703,0.012393,BBB,1.0,0.04966703
18.0,0.049564168,0.012459,BBB,1.0,0.049564168
19.0,0.049352178,0.012524,BBB,1.0,0.049352178
20.0,0.049076234,0.012589,BBB,1.0,0.049076234
21.0,0.048696537,0.012589,BBB,1.0,0.048696537
22.0,0.048299157,0.012589,BBB,1.0,0.048299157
23.0,0.047904022,0.012589,BBB,1.0,0.047904022
24.0,0.047525797,0.012589,BBB,1.0,0.047525797
25.0,0.047182265,0.012589,BBB,1.0,0.047182265
26.0,0.046893283,0.012589,BBB,1.0,0.046893283
27.0,0.046677645,0.012589,BBB,1.0,0.046677645
28.0,0.046551005,0.012589,BBB,1.0,0.046551005
29.0,0.046523795,0.012589,BBB,1.0,0.046523795
30.0,0.046589728,0.012589,BBB,1.0,0.046589728
