field,value
ticker,META
price,613.47998046875
market_equity,1562844069157.019
nfo,55175000000.0
L,0.034100339762216735
lambda0,0.035304225859052456
market_value_of_debt,83897000000.0
rating,BBB
offset,1.0
mvd_basis,book-par
